Entrez	Gene Symbol	P-value	Beta
54498	SMOX	0.0	0.18392499
56952	PRTFDC1	0.0	0.1019057
3098	HK1	8.000000000000001e-225	0.115151115
286	ANK1	2.0000000000000002e-212	0.10983153
7866	IFRD2	4.999999999999999e-209	0.07777934
25893	TRIM58	5.999999999999998e-206	0.13511938
25959	KANK2	1e-161	0.109102614
54805	CNNM2	3e-147	0.059499852
6708	SPTA1	3.0000000000000005e-131	0.25461417
896	CCND3	3.0000000000000004e-125	0.070895255
6521	SLC4A1	3e-101	0.053038694
54855	TENT5C	5e-101	0.07385862
163	AP2B1	8e-101	0.12340378
388588	SMIM1	9e-79	0.05024246
283450	HECTD4	2e-76	0.07417686
5693	PSMB5	2.0000000000000002e-72	0.045329105
164656	TMPRSS6	2e-67	0.039327245
9968	MED12	6e-64	0.033634942
91748	MIDEAS	5e-62	0.23036636
91300	R3HDM4	3e-61	0.04013428
6710	SPTB	7e-59	0.039541643
10767	HBS1L	2e-58	0.036141366
5193	PEX12	1e-55	0.04975853
5313	PKLR	1e-52	0.3220496
165324	UBXN2A	1e-51	0.05261564
27102	EIF2AK1	8e-51	0.08264904
348	APOE	6e-50	0.061096776
55544	RBM38	6e-50	0.04627843
10058	ABCB6	3e-49	0.13590874
10788	IQGAP2	7e-49	0.07932689
2646	GCKR	7e-48	0.033250246
57153	SLC44A2	7e-48	0.03955028
51085	MLXIPL	1e-47	0.040471926
10107	TRIM10	4e-41	0.041549113
8882	ZPR1	4e-41	0.044195905
8780	RIOK3	4e-40	0.19240439
147339	ARK2N	6.9999999999999995e-40	0.03425898
999	CDH1	3e-38	0.032170575
23585	TMEM50A	7e-37	0.19364712
9775	EIF4A3	8e-36	0.028522758
8927	BSN	4e-35	0.037208308
220972	MARCHF8	5e-35	0.02967729
85413	SLC22A16	2.0000000000000003e-34	0.032150257
9911	TMCC2	2.0000000000000003e-34	0.027700331
759	CA1	7.0000000000000006e-34	0.027507143
92521	SPECC1	1e-33	0.027017243
2766	GMPR	1e-33	0.3408263
22904	SBNO2	2e-33	0.031868324
10801	SEPTIN9	1e-31	0.02613013
57664	PLEKHA4	8e-31	0.03306243
83660	TLN2	6.999999999999999e-30	0.028768549
4650	MYO9B	3e-29	0.027396923
23645	PPP1R15A	4.0000000000000003e-29	0.07504832
54726	OTUD4	5.0000000000000004e-29	0.039578404
7332	UBE2L3	7.000000000000001e-29	0.031671025
283459	GATC	1.9999999999999997e-28	0.042574625
54469	ZFAND6	1.9999999999999997e-28	0.02584453
23230	VPS13A	3.9999999999999994e-28	0.030182889
23139	MAST2	3.9999999999999994e-28	0.02463513
27158	NDOR1	8.000000000000001e-28	0.036341902
10095	ARPC1B	9e-28	0.063460656
81027	TUBB1	2e-27	0.056713574
23205	ACSBG1	5e-27	0.030641021
23075	SWAP70	9.999999999999999e-27	0.025058532
55252	ASXL2	1.9999999999999998e-26	0.023858009
1675	CFD	7.9999999999999985e-25	0.026535256
129080	EMID1	3e-24	0.022911042
8019	BRD3	5e-24	0.025577899
2035	EPB41	9e-24	0.022297338
857	CAV1	1.0000000000000001e-23	0.03662691
9960	USP3	2.0000000000000002e-23	0.02359318
28969	BZW2	2.0000000000000002e-23	0.024284804
8328	GFI1B	3e-23	0.12971099
8455	ATRN	3e-23	0.02268294
50650	ARHGEF3	8.000000000000001e-23	0.02240652
57695	USP37	9.000000000000001e-23	0.022735704
116028	RMI2	2e-22	0.024365108
8578	SCARF1	3e-22	0.022428628
