Entrez	Gene Symbol	P-value	Beta
8882	ZPR1	1e-200	0.221967
4023	LPL	5e-121	0.179118
4018	LPA	2e-95	0.176347
8854	ALDH1A2	5e-92	0.098666
51085	MLXIPL	3e-73	0.122215
85440	DOCK7	1e-51	0.0730008
51129	ANGPTL4	2e-41	0.222149
7158	TP53BP1	9.999999999999999e-29	0.162874
57794	SUGP1	3e-24	0.088633
9415	FADS2	3e-24	0.0489599
2590	GALNT2	3e-23	0.0468053
22837	COBLL1	5e-19	0.042099
3083	HGFAC	1e-14	0.0368984
19	ABCA1	4e-13	0.0379653
8289	ARID1A	1e-12	0.109807
146894	CD300LG	1e-12	0.0929197
84870	RSPO3	2e-12	0.0328542
4299	AFF1	2e-12	0.0332378
5340	PLG	6e-12	0.0623379
6804	STX1A	2e-11	0.0712004
6580	SLC22A1	6e-11	0.0591353
2186	BPTF	3e-10	0.0371086
