Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	1.19e-131
587	BCAT2	ENSG00000105552	2.63e-91
11183	MAP4K5	ENSG00000012983	1.56e-85
345	APOC3	ENSG00000110245	3.71e-83
23624	CBLC	ENSG00000142273	5.98e-76
9031	BAZ1B	ENSG00000009954	6.46e-67
8882	ZPR1	ENSG00000109917	7.14e-63
116519	APOA5	ENSG00000110243	1.92e-62
84811	BUD13	ENSG00000137656	8.74e-57
51129	ANGPTL4	ENSG00000167772	1.8999999999999998e-54
5049	PAFAH1B2	ENSG00000168092	2.03e-43
23173	METAP1	ENSG00000164024	4.68e-42
337	APOA4	ENSG00000110244	3.21e-41
84226	C2orf16	ENSG00000221843	1.16e-37
11321	GPN1	ENSG00000198522	4.8100000000000004e-36
113201	GOLM2	ENSG00000166734	7.06e-29
8890	EIF2B4	ENSG00000115211	3.67e-28
221037	JMJD1C	ENSG00000171988	7.31e-28
26160	IFT172	ENSG00000138002	2.5200000000000003e-27
146894	CD300LG	ENSG00000161649	2.6599999999999998e-24
3990	LIPC	ENSG00000166035	1.32e-20
125931	CEACAM20	ENSG00000273777	2.67e-18
57678	GPAM	ENSG00000119927	2.11e-15
4018	LPA	ENSG00000198670	3.86e-15
3949	LDLR	ENSG00000130164	5.83e-15
25764	HYPK	ENSG00000242028	9.33e-15
5140	PDE3B	ENSG00000152270	1.38e-14
84277	DNAJC30	ENSG00000176410	1.75e-14
161497	STRC	ENSG00000242866	1.93e-14
2923	PDIA3	ENSG00000167004	3.84e-14
57159	TRIM54	ENSG00000138100	4.89e-14
117155	CATSPER2	ENSG00000166762	5.21e-14
80237	ELL3	ENSG00000128886	7.76e-14
9836	LCMT2	ENSG00000168806	1.85e-13
255738	PCSK9	ENSG00000169174	1.82e-12
7158	TP53BP1	ENSG00000067369	2.07e-12
2696	GIPR	ENSG00000010310	4.03e-12
4318	MMP9	ENSG00000100985	1.21e-11
64241	ABCG8	ENSG00000143921	2.38e-11
8884	SLC5A6	ENSG00000138074	3.33e-11
83706	FERMT3	ENSG00000149781	3.93e-11
64116	SLC39A8	ENSG00000138821	2.97e-10
3931	LCAT	ENSG00000213398	5.27e-10
22837	COBLL1	ENSG00000082438	6.21e-10
134359	POC5	ENSG00000152359	7.47e-10
64240	ABCG5	ENSG00000138075	1.14e-09
23460	ABCA6	ENSG00000154262	2.24e-09
10019	SH2B3	ENSG00000111252	3e-09
343263	MYBPHL	ENSG00000221986	4.68e-09
5331	PLCB3	ENSG00000149782	6.26e-09
284352	PPP1R37	ENSG00000104866	8.35e-09
7772	ZNF229	ENSG00000278318	1.18e-07
