Entrez	Gene Symbol	P-value	Beta
6764	DENND2B	3e-12	0.0503
201292	TRIM65	3e-10	0.0367
6934	TCF7L2	6e-10	0.0263
23245	ASTN2	8e-10	0.0286
4983	OPHN1	1e-09	0.0195
3672	ITGA1	1e-09	0.0424
483	ATP1B3	1e-09	0.0231
3705	ITPK1	1e-09	0.0325
64839	FBXL17	2e-09	0.0267
80339	PNPLA3	2e-09	0.0257
4734	NEDD4	2e-09	0.0237
137682	NDUFAF6	3e-09	0.0228
55111	PLEKHJ1	4e-09	0.0619
10493	VAT1	4e-09	0.0298
161882	ZFPM1	5e-09	0.0267
4481	MSR1	8e-09	0.0394
727	C5	8e-09	0.0469
163227	ZNF100	9e-09	0.0218
6444	SGCD	9e-09	0.027
10795	ZNF268	1e-08	0.0302
25778	DSTYK	1e-08	0.0222
9924	PAN2	1e-08	0.0534
2122	MECOM	2e-08	0.04
1774	DNASE1L1	2e-08	0.0372
8224	SYN3	2e-08	0.0351
6935	ZEB1	2e-08	0.0355
728621	CCDC30	2e-08	0.0213
6101	RP1	3e-08	0.0254
65268	WNK2	3e-08	0.0254
8728	ADAM19	3e-08	0.0452
4012	LNPEP	3e-08	0.0219
163486	DENND1B	3e-08	0.0267
51535	PPHLN1	3e-08	0.0213
6238	RRBP1	4e-08	0.0266
80114	BICC1	6e-07	0.0185
