Entrez	Gene Symbol	P-value	Beta
177	AGER	3e-189	0.1452
57211	ADGRG6	5.000000000000001e-165	0.0712
255743	NPNT	4e-134	0.0682
3360	HTR4	2e-96	0.0505
10144	FAM13A	2e-76	0.0537
8872	CDC123	4e-67	0.0409
8728	ADAM19	3e-59	0.0408
10428	CFDP1	5e-55	0.038
84071	ARMC2	4e-48	0.045
8425	LTBP4	2e-47	0.1535
85464	SSH2	5e-42	0.0323
3672	ITGA1	1e-41	0.0367
5915	RARB	2e-41	0.0423
3790	KCNS3	4e-40	0.0415
4324	MMP15	1e-38	0.0332
5727	PTCH1	5e-36	0.0523
6457	SH3GL3	2.0000000000000003e-34	0.0292
255426	RASGEF1C	2e-33	0.0308
60678	EEFSEC	7e-32	0.0433
146279	TEKT5	2e-31	0.0355
1131	CHRM3	2e-31	0.0278
56479	KCNQ5	5e-31	0.0344
23245	ASTN2	9e-28	0.0273
5691	PSMB3	1e-27	0.0386
154	ADRB2	2e-27	0.1081
196951	FAM227B	3e-27	0.0506
169792	GLIS3	6e-25	0.0246
27303	RBMS3	9e-24	0.0267
79875	THSD4	1.0000000000000001e-23	0.031
685	BTC	2.0000000000000002e-23	0.0272
9318	COPS2	3e-23	0.0268
57616	TSHZ3	4.0000000000000004e-23	0.0355
148479	PHF13	6e-23	0.0247
1832	DSP	7.000000000000001e-23	0.0234
54828	BCAS3	1e-22	0.0285
9828	ARHGEF17	1e-22	0.0369
55785	FGD6	2e-21	0.0275
23255	MTCL1	7e-21	0.0255
4035	LRP1	7e-21	0.0227
79961	DENND2D	2e-20	0.0236
7042	TGFB2	5e-20	0.0285
7871	SLMAP	2e-19	0.0248
91179	SCARF2	3e-19	0.0269
83872	HMCN1	3e-19	0.028
4330	MN1	4e-19	0.0219
79068	FTO	3e-17	0.045
11124	FAF1	6e-17	0.0202
80144	FRAS1	2e-16	0.0196
860	RUNX2	2e-16	0.0209
7145	TNS1	3e-16	0.0199
2202	EFEMP1	3e-16	0.0231
64288	ZSCAN31	7e-16	0.0288
57553	MICAL3	1e-15	0.0223
6441	SFTPD	2e-15	0.0193
83938	LRMDA	3e-15	0.0188
91624	NEXN	6e-15	0.0271
4176	MCM7	9e-15	0.0219
3685	ITGAV	5e-14	0.0197
375748	ERCC6L2	4e-13	0.0232
90427	BMF	7e-13	0.0218
56913	C1GALT1	9e-13	0.0172
60312	AFAP1	2e-12	0.0167
121536	AEBP2	2e-12	0.0167
6506	SLC1A2	2e-12	0.0191
4233	MET	4e-12	0.0178
23348	DOCK9	5e-12	0.027
23269	MGA	7e-12	0.0364
56288	PARD3	8e-12	0.0168
818	CAMK2G	6e-11	0.0173
25802	LMOD1	2e-10	0.0153
8170	SLC14A2	5e-10	0.0252
283349	RASSF3	6e-10	0.0153
26010	SPATS2L	6e-10	0.0179
283677	REC114	7e-10	0.0339
667	DST	4e-09	0.0147
64779	MTHFSD	7e-09	0.0159
6821	SUOX	8e-09	0.0145
2122	MECOM	4e-08	0.0182
26090	ABHD12	1e-07	0.016
130106	CIB4	3e-07	0.0122
134265	AFAP1L1	3e-07	0.0125
79630	C1orf54	3e-06	0.0112
3993	LLGL2	7e-06	0.0124
