Entrez	Gene Symbol	P-value	Beta
10452	TOMM40	1e-200	0.421301
4059	BCAM	1e-200	0.399261
1952	CELSR2	5e-86	0.112115
338	APOB	4e-65	0.0810295
255738	PCSK9	2e-51	0.27401
9784	SNX17	1e-35	0.060968
8882	ZPR1	3e-34	0.0855388
53345	TM6SF2	3e-34	0.110244
28	ABO	1.0000000000000001e-23	0.0616369
64241	ABCG8	3e-17	0.0429425
3250	HPR	4e-16	0.0493915
6484	ST3GAL4	2e-14	0.058907
432	ASGR1	2e-14	0.0463421
3482	IGF2R	6e-12	0.0338703
85440	DOCK7	7e-12	0.0341613
8347	H2BC4	2e-11	0.0621918
57523	NYNRIN	1e-10	0.0308577
3083	HGFAC	2e-10	0.0313465
23460	ABCA6	3e-10	0.100431
3672	ITGA1	1e-09	0.0726635
