Entrez	Gene Symbol	P-value	Beta
25893	TRIM58	1e-208	0.176416
56952	PRTFDC1	8.000000000000001e-163	0.1007907
6708	SPTA1	1e-151	0.1045314
54498	SMOX	1e-108	0.11651
3098	HK1	3e-72	0.1032995
6311	ATXN2	2e-69	0.06301181
25959	KANK2	3e-57	0.1033283
286	ANK1	5e-56	0.1567194
22978	NT5C2	2.9999999999999998e-55	0.05746989
54855	TENT5C	2.0000000000000003e-34	0.05851017
388588	SMIM1	3e-34	0.05187558
91300	R3HDM4	9e-31	0.04448547
28969	BZW2	1e-27	0.04801943
8877	SPHK1	2e-27	0.03891775
9784	SNX17	1.9999999999999998e-26	0.03923603
10107	TRIM10	3e-25	0.04064069
55553	SOX6	8.000000000000001e-23	0.03904242
91748	MIDEAS	2e-22	0.2123602
8328	GFI1B	5e-22	0.07229228
6710	SPTB	3e-21	0.03759359
11322	TMC6	1e-20	0.04295733
10058	ABCB6	2e-20	0.1371125
655	BMP7	4e-20	0.372492
348	APOE	4e-20	0.05980158
388931	MFSD2B	9e-20	0.0384053
220972	MARCHF8	1e-19	0.03506293
9775	EIF4A3	1e-18	0.03152986
55544	RBM38	1e-18	0.04032122
4650	MYO9B	6e-18	0.05311937
27158	NDOR1	7e-18	0.04677004
896	CCND3	8e-18	0.03545363
11177	BAZ1A	3e-17	0.05055917
22904	SBNO2	3e-17	0.03316492
85413	SLC22A16	8e-17	0.03513863
55532	SLC30A10	5e-16	0.03573958
2766	GMPR	6e-16	0.03306031
4795	NFKBIL1	8e-16	0.03895272
7036	TFR2	9e-16	0.02882652
7332	UBE2L3	1e-15	0.03652537
83660	TLN2	1e-15	0.03215649
55466	DNAJA4	3e-15	0.02873104
23645	PPP1R15A	3e-15	0.08419195
867	CBL	4e-15	0.03413034
148823	GCSAML	8e-15	0.0537029
5313	PKLR	2e-14	0.3161205
4855	NOTCH4	2e-14	0.02999182
7227	TRPS1	3e-14	0.03029951
6310	ATXN1	7e-14	0.3921268
143872	ARHGAP42	7e-14	0.03043729
8780	RIOK3	8e-14	0.1838517
23075	SWAP70	9e-14	0.0280011
8613	PLPP3	1e-13	0.04587679
7037	TFRC	1e-13	0.03151933
2317	FLNB	2e-13	0.02786042
57664	PLEKHA4	4e-13	0.03336426
8882	ZPR1	5e-13	0.03808436
54726	OTUD4	5e-13	0.04124811
8148	TAF15	6e-13	0.07934598
317719	KLHL10	6e-13	0.04684634
4642	MYO1D	7e-13	0.03286324
10801	SEPTIN9	1e-12	0.02547249
6006	RHCE	2e-12	0.08774246
54469	ZFAND6	3e-12	0.02659047
64795	RMND5A	3e-12	0.02719357
22837	COBLL1	3e-12	0.02611819
7965	AIMP2	3e-12	0.02982401
6764	DENND2B	4e-12	0.0249874
23230	VPS13A	7e-12	0.03017207
23179	RGL1	1e-11	0.0245111
54622	ARL15	1e-11	0.02640058
23607	CD2AP	2e-11	0.02681282
8455	ATRN	5e-11	0.02498324
6239	RREB1	7e-11	0.03274342
8925	HERC1	9e-11	0.02358172
30845	EHD3	9e-11	0.02521163
129080	EMID1	1e-10	0.02378699
23240	TMEM131L	1e-10	0.02516749
440275	EIF2AK4	1e-10	0.02857949
147138	TMC8	2e-10	0.218292
51312	SLC25A37	3e-10	0.03055117
50650	ARHGEF3	4e-10	0.02278417
9911	TMCC2	4e-10	0.02309565
1950	EGF	5e-10	0.02296516
9100	USP10	5e-10	0.02700468
8660	IRS2	5e-10	0.02318425
116028	RMI2	7e-10	0.0262749
129285	PPP1R21	8e-10	0.03310021
759	CA1	1e-09	0.02212958
23250	ATP11A	1e-09	0.038104
2309	FOXO3	2e-09	0.02957763
10507	SEMA4D	2e-09	0.02382063
1523	CUX1	2e-09	0.1535754
8417	STX7	3e-09	0.02161217
57210	SLC45A4	3e-09	0.02332289
545	ATR	3e-09	0.02152074
9780	PIEZO1	4e-09	0.1064338
3607	FOXK2	4e-09	0.02138707
161882	ZFPM1	5e-09	0.03985692
3308	HSPA4	6e-09	0.03596435
9666	DZIP3	7e-09	0.02321595
54891	INO80D	8e-09	0.02145782
