Entrez	Gene Symbol	Ensembl ID	P-value
4160	MC4R	ENSG00000166603	1e-33
57623	ZFAT	ENSG00000066827	7e-18
3480	IGF1R	ENSG00000140443	4e-12
10641	NPRL2	ENSG00000114388	3e-08
222663	SCUBE3	ENSG00000146197	1e-07
11083	DIDO1	ENSG00000101191	2e-07
3667	IRS1	ENSG00000169047	3e-07
4430	MYO1B	ENSG00000128641	7e-07
5781	PTPN11	ENSG00000179295	8e-07
5069	PAPPA	ENSG00000182752	1e-06
2696	GIPR	ENSG00000010310	2e-06
254251	LCORL	ENSG00000178177	5e-06
3483	IGFALS	ENSG00000099769	7e-06
60676	PAPPA2	ENSG00000116183	8e-06
79009	DDX50	ENSG00000107625	1e-05
5834	PYGB	ENSG00000100994	1e-05
26147	PHF19	ENSG00000119403	2e-05
5122	PCSK1	ENSG00000175426	3e-05
2247	FGF2	ENSG00000138685	3e-05
85301	COL27A1	ENSG00000196739	3e-05
5443	POMC	ENSG00000115138	3e-05
5795	PTPRJ	ENSG00000149177	4e-05
10188	TNK2	ENSG00000061938	5e-05
2691	GHRH	ENSG00000118702	5e-05
85464	SSH2	ENSG00000141298	7e-05
84059	ADGRV1	ENSG00000164199	7e-05
23304	UBR2	ENSG00000024048	8e-05
170691	ADAMTS17	ENSG00000140470	8e-05
89890	KBTBD6	ENSG00000165572	9e-05
