Entrez	Gene Symbol	Ensembl ID	P-value
23765	IL17RA	ENSG00000177663	7.3e-108
23495	TNFRSF13B	ENSG00000240505	4.8e-78
9938	ARHGAP25	ENSG00000163219	1.3e-21
9294	S1PR2	ENSG00000267534	3.7e-16
1053	CEBPE	ENSG00000092067	5.4e-13
5341	PLEK	ENSG00000115956	3.3e-12
7916	PRRC2A	ENSG00000231825	7.7e-12
55248	PACC1	ENSG00000065600	1.3e-10
57501	CFAP92	ENSG00000114656	1.5e-10
729230	CCR2	ENSG00000121807	1.7e-10
5698	PSMB9	ENSG00000243958	2.1e-10
9550	ATP6V1G1	ENSG00000136888	3.8e-10
2650	GCNT1	ENSG00000187210	3.8e-10
121599	SPIC	ENSG00000166211	9.2e-10
79890	RIN3	ENSG00000100599	3.7e-09
6954	TCP11	ENSG00000124678	3.9e-09
1238	ACKR2	ENSG00000144648	4.8e-09
5310	PKD1	ENSG00000008710	1.4e-08
405	ARNT	ENSG00000143437	2e-08
83483	PLVAP	ENSG00000130300	6.2e-08
177	AGER	ENSG00000237405	6.3e-08
54620	FBXL19	ENSG00000099364	1e-07
7357	UGCG	ENSG00000148154	2.7e-07
146206	CARMIL2	ENSG00000159753	5.2e-07
114990	VASN	ENSG00000274334	8e-07
8416	ANXA9	ENSG00000143412	9.2e-07
79825	EFCC1	ENSG00000114654	1e-06
115650	TNFRSF13C	ENSG00000159958	1.7e-06
6184	RPN1	ENSG00000163902	2.2e-06
29886	SNX8	ENSG00000106266	2.5e-06
259173	ALS2CL	ENSG00000178038	2.5e-06
