Entrez	Gene Symbol	Ensembl ID	P-value
1677	DFFB	ENSG00000169598	1.28e-36
6005	RHAG	ENSG00000112077	2.52e-26
6521	SLC4A1	ENSG00000004939	1.29e-21
3043	HBB	ENSG00000244734	1.4800000000000002e-21
6708	SPTA1	ENSG00000163554	1.23e-20
5426	POLE	ENSG00000177084	1.69e-19
759	CA1	ENSG00000133742	4.11e-15
6710	SPTB	ENSG00000070182	8.54e-14
7015	TERT	ENSG00000164362	8.14e-12
63922	CHTF18	ENSG00000127586	1.22e-10
79733	E2F8	ENSG00000129173	2.81e-10
10483	SEC23B	ENSG00000101310	8.6e-10
51750	RTEL1	ENSG00000258366	5.75e-09
