Entrez	Gene Symbol	P-value	Beta
4018	LPA	0.0	0.6843
56895	AGPAT4	0.0	0.5752
6582	SLC22A2	0.0	0.3249
6580	SLC22A1	0.0	0.113
4142	MAS1	0.0	0.2736
6581	SLC22A3	0.0	1.1669
5340	PLG	1e-277	0.0956
3482	IGF2R	3.0000000000000004e-125	0.2371
348	APOE	4e-95	0.1086
6950	TCP1	4e-74	0.1939
4216	MAP3K4	4e-61	0.1361
5819	NECTIN2	5e-50	0.1108
6648	SOD2	2e-46	0.1266
29074	MRPL18	1e-36	0.5318
39	ACAT2	4e-35	0.1048
154197	PNLDC1	6e-35	0.0849
5071	PRKN	3e-27	0.0894
84624	FNDC1	5e-18	0.0417
4059	BCAM	1e-13	0.0566
350	APOH	5e-13	0.0569
56995	TULP4	3e-11	0.0907
1071	CETP	1e-09	0.0198
6993	DYNLT1	2e-09	0.0726
