Entrez	Gene Symbol	P-value	Beta
8882	ZPR1	1e-200	0.210262
4023	LPL	6e-141	0.190801
4018	LPA	3e-130	0.20371
2646	GCKR	2e-94	0.0958239
51085	MLXIPL	7e-71	0.118449
85440	DOCK7	1e-47	0.0711049
9415	FADS2	1.0000000000000001e-29	0.0536902
22837	COBLL1	3e-26	0.0493209
341	APOC1	7e-26	0.0564583
7158	TP53BP1	2e-22	0.140413
2590	GALNT2	8e-20	0.0424708
1071	CETP	2e-19	0.0412188
146894	CD300LG	5e-19	0.115369
84870	RSPO3	2e-16	0.0374661
221037	JMJD1C	5e-16	0.036889
350	APOH	3e-15	0.104528
3083	HGFAC	7e-14	0.0352903
8289	ARID1A	3e-13	0.111292
4299	AFF1	5e-13	0.0336839
80790	CMIP	2e-11	0.0331913
144347	RFLNA	1e-10	0.0298503
6804	STX1A	6e-10	0.065043
54536	EXOC6	8e-10	0.0284873
53345	TM6SF2	1e-09	0.125997
