Entrez	Gene Symbol	P-value	Beta
8854	ALDH1A2	1e-200	0.165198
5360	PLTP	1e-200	0.190419
8882	ZPR1	1e-46	0.0910283
4023	LPL	7e-45	0.100174
51085	MLXIPL	3e-35	0.0791167
51129	ANGPTL4	5e-25	0.15894
949	SCARB1	1e-19	0.042453
57727	NCOA5	1e-18	0.0380722
9688	NUP93	3e-16	0.0355277
22837	COBLL1	4e-15	0.0346371
146894	CD300LG	2e-14	0.0934348
57678	GPAM	2e-13	0.0354289
255738	PCSK9	2e-13	0.121125
158219	TTC39B	2e-13	0.0459387
5468	PPARG	9e-13	0.150828
8567	MADD	2e-12	0.0370745
1952	CELSR2	2e-12	0.0363951
9388	LIPG	3e-11	0.124948
432	ASGR1	4e-11	0.0360822
51604	PIGT	4e-11	0.0285746
84166	NLRC5	4e-11	0.0310304
3083	HGFAC	1e-10	0.0287692
19	ABCA1	6e-10	0.0303211
80790	CMIP	6e-10	0.0290443
