Entrez	Gene Symbol	Ensembl ID	P-value
4023	LPL	ENSG00000175445	2.33e-239
345	APOC3	ENSG00000110245	4.61e-175
1071	CETP	ENSG00000087237	7.01e-169
348	APOE	ENSG00000130203	8.91e-121
8882	ZPR1	ENSG00000109917	7.71e-114
84811	BUD13	ENSG00000137656	2.39e-102
51129	ANGPTL4	ENSG00000167772	2.75e-91
338	APOB	ENSG00000084674	1.29e-86
11183	MAP4K5	ENSG00000012983	2.66e-81
51085	MLXIPL	ENSG00000009950	1.23e-72
9031	BAZ1B	ENSG00000009954	3.63e-63
5049	PAFAH1B2	ENSG00000168092	5.36e-58
146894	CD300LG	ENSG00000161649	3.81e-39
84226	C2orf16	ENSG00000221843	2.9e-36
11321	GPN1	ENSG00000198522	4.3e-34
23173	METAP1	ENSG00000164024	3.8000000000000003e-29
4018	LPA	ENSG00000198670	1.39e-27
26160	IFT172	ENSG00000138002	8.989999999999999e-23
5140	PDE3B	ENSG00000152270	1.43e-22
116519	APOA5	ENSG00000110243	6.9e-21
22837	COBLL1	ENSG00000082438	2.6e-20
113201	GOLM2	ENSG00000166734	3.56e-18
9709	HERPUD1	ENSG00000051108	5.22e-18
3990	LIPC	ENSG00000166035	2.05e-15
80212	CCDC92	ENSG00000275035	2.52e-15
3931	LCAT	ENSG00000213398	2.94e-15
6580	SLC22A1	ENSG00000175003	1.78e-14
57159	TRIM54	ENSG00000138100	7.38e-14
84277	DNAJC30	ENSG00000176410	1.92e-13
221037	JMJD1C	ENSG00000171988	7.77e-13
8884	SLC5A6	ENSG00000138074	1.4e-12
4318	MMP9	ENSG00000100985	4e-12
81579	PLA2G12A	ENSG00000123739	5.7e-12
126695	KDF1	ENSG00000175707	9.2e-12
3626	INHBC	ENSG00000175189	1.19e-11
83706	FERMT3	ENSG00000149781	1.27e-11
53345	TM6SF2	ENSG00000213996	2.02e-11
27329	ANGPTL3	ENSG00000132855	2.26e-11
8431	NR0B2	ENSG00000131910	2.31e-11
10062	NR1H3	ENSG00000025434	3.56e-11
2696	GIPR	ENSG00000010310	8.03e-11
587	BCAT2	ENSG00000105552	1.15e-10
4299	AFF1	ENSG00000172493	1.21e-10
94137	RP1L1	ENSG00000183638	1.23e-10
5331	PLCB3	ENSG00000149782	1.53e-10
53	ACP2	ENSG00000134575	2.12e-10
8567	MADD	ENSG00000110514	2.2e-10
196385	DNAH10	ENSG00000281935	4.25e-10
3172	HNF4A	ENSG00000101076	4.41e-10
161497	STRC	ENSG00000242866	8.46e-10
5346	PLIN1	ENSG00000166819	9.56e-10
25764	HYPK	ENSG00000242028	9.81e-10
84330	ZNF414	ENSG00000133250	1.5e-09
6559	SLC12A3	ENSG00000070915	2.37e-09
55908	ANGPTL8	ENSG00000130173	3.15e-09
32	ACACB	ENSG00000076555	3.37e-09
10019	SH2B3	ENSG00000111252	4.37e-09
117155	CATSPER2	ENSG00000166762	5.34e-09
80237	ELL3	ENSG00000128886	6.13e-09
8658	TNKS	ENSG00000285372	7.07e-09
26762	HAVCR1	ENSG00000113249	8.46e-09
2923	PDIA3	ENSG00000167004	9.13e-09
26291	FGF21	ENSG00000105550	9.21e-09
