Entrez	Gene Symbol	Ensembl ID	P-value
1071	CETP	ENSG00000087237	0.0
4023	LPL	ENSG00000175445	3.53e-85
345	APOC3	ENSG00000110245	1.61e-61
338	APOB	ENSG00000084674	1.31e-41
23387	SIK3	ENSG00000160584	1.91e-36
146894	CD300LG	ENSG00000161649	4.51e-34
19	ABCA1	ENSG00000165029	8.75e-33
51129	ANGPTL4	ENSG00000167772	3.74e-31
9709	HERPUD1	ENSG00000051108	5.830000000000001e-29
348	APOE	ENSG00000130203	4.9e-28
335	APOA1	ENSG00000118137	7.78e-26
5049	PAFAH1B2	ENSG00000168092	2.39e-22
949	SCARB1	ENSG00000073060	4.2e-22
27329	ANGPTL3	ENSG00000132855	6.66e-20
337	APOA4	ENSG00000110244	2.78e-18
57678	GPAM	ENSG00000119927	8.44e-18
6559	SLC12A3	ENSG00000070915	2.38e-17
11183	MAP4K5	ENSG00000012983	7.92e-17
9388	LIPG	ENSG00000101670	5.66e-16
3990	LIPC	ENSG00000166035	9.95e-16
326625	MMAB	ENSG00000139428	1.48e-14
89910	UBE3B	ENSG00000151148	1.74e-14
150223	YDJC	ENSG00000161179	6.42e-14
3931	LCAT	ENSG00000213398	2e-13
23788	MTCH2	ENSG00000285121	1.57e-12
64116	SLC39A8	ENSG00000138821	2.56e-12
8567	MADD	ENSG00000110514	2.01e-11
84811	BUD13	ENSG00000137656	3.17e-11
10062	NR1H3	ENSG00000025434	4.47e-11
283446	MYO1H	ENSG00000174527	4.56e-11
53	ACP2	ENSG00000134575	1.24e-10
7448	VTN	ENSG00000109072	1.94e-10
29956	CERS2	ENSG00000143418	2.66e-10
754	PTTG1IP	ENSG00000183255	2.74e-10
10948	STARD3	ENSG00000131748	6.12e-10
5913	RAPSN	ENSG00000165917	9e-10
80212	CCDC92	ENSG00000275035	2.62e-09
284110	GSDMA	ENSG00000167914	3.84e-09
6688	SPI1	ENSG00000066336	5.12e-09
54920	DUS2	ENSG00000167264	6e-09
10990	LILRB5	ENSG00000278437	6.75e-09
84226	C2orf16	ENSG00000221843	7.74e-09
11321	GPN1	ENSG00000198522	8.26e-09
9026	HIP1R	ENSG00000130787	8.95e-09
256227	STEAP1B	ENSG00000105889	9.4e-07
