Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	9.35e-120
338	APOB	ENSG00000084674	1.35e-113
587	BCAT2	ENSG00000105552	8.549999999999999e-111
345	APOC3	ENSG00000110245	1.2400000000000001e-56
51129	ANGPTL4	ENSG00000167772	3.47e-46
51085	MLXIPL	ENSG00000009950	1.87e-39
5817	PVR	ENSG00000073008	4.44e-38
11183	MAP4K5	ENSG00000012983	2.7900000000000003e-37
9031	BAZ1B	ENSG00000009954	6.220000000000001e-35
8882	ZPR1	ENSG00000109917	1.59e-29
23173	METAP1	ENSG00000164024	5.29e-29
116519	APOA5	ENSG00000110243	1.03e-28
221037	JMJD1C	ENSG00000171988	2.86e-27
84811	BUD13	ENSG00000137656	1.88e-24
5049	PAFAH1B2	ENSG00000168092	2.6699999999999998e-24
146894	CD300LG	ENSG00000161649	7.06e-24
57678	GPAM	ENSG00000119927	2.33e-22
3990	LIPC	ENSG00000166035	1.6200000000000002e-21
125931	CEACAM20	ENSG00000273777	2.24e-17
84226	C2orf16	ENSG00000221843	1.91e-16
255738	PCSK9	ENSG00000169174	2.89e-16
9388	LIPG	ENSG00000101670	5.92e-16
337	APOA4	ENSG00000110244	8.09e-16
4018	LPA	ENSG00000198670	1.2e-15
11321	GPN1	ENSG00000198522	4.35e-15
8890	EIF2B4	ENSG00000115211	2.52e-12
26160	IFT172	ENSG00000138002	4.18e-12
5140	PDE3B	ENSG00000152270	3.01e-11
7772	ZNF229	ENSG00000278318	1.8e-10
84277	DNAJC30	ENSG00000176410	2.29e-10
64116	SLC39A8	ENSG00000138821	2.95e-10
335	APOA1	ENSG00000118137	9.08e-10
23387	SIK3	ENSG00000160584	1.09e-09
126695	KDF1	ENSG00000175707	1.31e-09
29956	CERS2	ENSG00000143418	1.36e-09
11129	CLASRP	ENSG00000104859	1.83e-09
117155	CATSPER2	ENSG00000166762	2.48e-09
80339	PNPLA3	ENSG00000100344	3.52e-09
8431	NR0B2	ENSG00000131910	3.72e-09
161497	STRC	ENSG00000242866	3.8e-09
80237	ELL3	ENSG00000128886	4.54e-09
2923	PDIA3	ENSG00000167004	6.63e-09
284352	PPP1R37	ENSG00000104866	9.88e-09
