Entrez	Gene Symbol	Ensembl ID	P-value
4023	LPL	ENSG00000175445	4.1899999999999997e-106
345	APOC3	ENSG00000110245	3.41e-92
11183	MAP4K5	ENSG00000012983	6.92e-86
116519	APOA5	ENSG00000110243	3.07e-73
8882	ZPR1	ENSG00000109917	2.74e-72
84811	BUD13	ENSG00000137656	7.140000000000001e-70
335	APOA1	ENSG00000118137	1.1399999999999998e-68
51085	MLXIPL	ENSG00000009950	1.2200000000000001e-58
51129	ANGPTL4	ENSG00000167772	5.0199999999999997e-54
9031	BAZ1B	ENSG00000009954	2.79e-51
4318	MMP9	ENSG00000100985	5.8e-47
5049	PAFAH1B2	ENSG00000168092	1.39e-37
11321	GPN1	ENSG00000198522	1.48e-36
337	APOA4	ENSG00000110244	3.65e-33
90203	SNX21	ENSG00000124104	3.74e-28
5476	CTSA	ENSG00000064601	2.6900000000000003e-27
8890	EIF2B4	ENSG00000115211	2.7000000000000004e-26
9709	HERPUD1	ENSG00000051108	3.1400000000000003e-26
140831	ZSWIM3	ENSG00000132801	2.17e-25
26160	IFT172	ENSG00000138002	8.15e-25
146894	CD300LG	ENSG00000161649	9.14e-25
23173	METAP1	ENSG00000164024	5.8999999999999995e-24
3931	LCAT	ENSG00000213398	2.58e-23
8567	MADD	ENSG00000110514	3.61e-18
10062	NR1H3	ENSG00000025434	3.96e-18
53	ACP2	ENSG00000134575	5.23e-17
90199	WFDC8	ENSG00000158901	1.61e-16
5360	PLTP	ENSG00000100979	3.26e-16
22837	COBLL1	ENSG00000082438	3.29e-16
5140	PDE3B	ENSG00000152270	4.27e-16
280664	WFDC10B	ENSG00000182931	2.12e-15
1506	CTRL	ENSG00000141086	2.14e-15
57159	TRIM54	ENSG00000138100	2.96e-15
53345	TM6SF2	ENSG00000213996	6.95e-15
6559	SLC12A3	ENSG00000070915	8.74e-15
113201	GOLM2	ENSG00000166734	9.44e-15
27329	ANGPTL3	ENSG00000132855	3.72e-14
259240	WFDC9	ENSG00000180205	4.36e-14
10005	ACOT8	ENSG00000101473	5.87e-14
8884	SLC5A6	ENSG00000138074	8.73e-13
949	SCARB1	ENSG00000073060	9.92e-13
123904	NRN1L	ENSG00000188038	1.04e-12
6560	SLC12A4	ENSG00000124067	1.09e-12
63925	ZNF335	ENSG00000198026	1.99e-12
79797	ZNF408	ENSG00000175213	2.39e-12
83706	FERMT3	ENSG00000149781	3.21e-12
10816	SPINT3	ENSG00000101446	5.17e-12
2147	F2	ENSG00000180210	5.25e-12
587	BCAT2	ENSG00000105552	8.17e-12
5331	PLCB3	ENSG00000149782	1.16e-11
3172	HNF4A	ENSG00000101076	1.24e-11
391253	SPINT4	ENSG00000149651	1.26e-11
345275	HSD17B13	ENSG00000170509	2.07e-11
4038	LRP4	ENSG00000134569	4.46e-11
338	APOB	ENSG00000084674	6.63e-11
2696	GIPR	ENSG00000010310	8.77e-11
54920	DUS2	ENSG00000167264	1.24e-10
80212	CCDC92	ENSG00000275035	1.38e-10
4775	NFATC3	ENSG00000072736	1.66e-10
10019	SH2B3	ENSG00000111252	1.74e-10
57468	SLC12A5	ENSG00000124140	2.41e-10
4018	LPA	ENSG00000198670	2.67e-10
5913	RAPSN	ENSG00000165917	5.18e-10
255738	PCSK9	ENSG00000169174	5.34e-10
140686	WFDC3	ENSG00000124116	6.51e-10
23624	CBLC	ENSG00000142273	1.21e-09
4299	AFF1	ENSG00000172493	1.62e-09
1463	NCAN	ENSG00000130287	1.63e-09
84277	DNAJC30	ENSG00000176410	2.4e-09
161497	STRC	ENSG00000242866	4.95e-09
25764	HYPK	ENSG00000242028	5.55e-09
84138	SLC7A6OS	ENSG00000103061	7.1e-09
6633	SNRPD2	ENSG00000125743	7.11e-09
5817	PVR	ENSG00000073008	9.15e-09
19	ABCA1	ENSG00000165029	2.56e-08
