Entrez	Gene Symbol	P-value	Beta
10320	IKZF1	0.0	0.11661981
286	ANK1	0.0	0.13665895
896	CCND3	0.0	0.13140091
10171	RCL1	2e-229	0.09012569
545	ATR	5.999999999999998e-206	0.07084443
6708	SPTA1	2e-139	0.2628512
84747	UNC119B	6e-139	0.058570217
83855	KLF16	4e-99	0.18287872
23039	XPO7	3e-85	0.060761854
54726	OTUD4	5.000000000000001e-81	0.070087865
1798	DPAGT1	2e-80	0.043387163
6710	SPTB	3e-78	0.120268665
2035	EPB41	7e-74	0.041786794
5478	PPIA	3e-73	0.040551573
8140	SLC7A5	2e-71	0.0474247
81558	FAM117A	4e-70	0.7424043
8850	KAT2B	9e-68	0.04223371
6911	TBX6	5e-63	0.038418457
3098	HK1	1e-59	0.058845792
7222	TRPC3	6e-57	0.03687578
6521	SLC4A1	1e-53	0.06587244
978	CDA	5e-53	0.03634261
23230	VPS13A	7e-53	0.04218368
25862	USP49	8e-53	0.07542534
63892	THADA	8e-51	0.06442385
9911	TMCC2	3e-50	0.034228347
63935	PCIF1	1e-48	0.042208567
25793	FBXO7	3e-46	0.042604595
144404	TMEM120B	4e-44	0.031498317
23205	ACSBG1	9e-44	0.032004677
596	BCL2	1e-43	0.092327505
51341	ZBTB7A	6e-43	0.039343543
92521	SPECC1	5e-42	0.03585064
60468	BACH2	8e-41	0.03101161
145282	MIPOL1	1e-40	0.03322218
55553	SOX6	1e-40	0.054413904
55692	LUC7L	4e-40	0.23742118
9415	FADS2	2e-38	0.039334226
7083	TK1	5e-38	0.13127603
8131	NPRL3	7e-38	0.095246576
754	PTTG1IP	4e-37	0.040241152
4173	MCM4	4e-37	0.040313553
23228	PLCL2	5.0000000000000005e-37	0.034540188
22974	TPX2	9e-37	0.034762662
8328	GFI1B	1e-35	0.074626215
4005	LMO2	2e-35	0.027983943
53335	BCL11A	5e-35	0.028362183
29781	NCAPH2	6e-34	0.1063552
2646	GCKR	7e-33	0.02733463
63976	PRDM16	3.9999999999999997e-32	0.031235816
1318	SLC31A2	4.999999999999999e-32	0.10175056
7015	TERT	7e-32	0.030867063
3326	HSP90AB1	8.999999999999999e-32	0.032021407
5922	RASA2	2e-31	0.02812525
9049	AIP	2e-31	0.028472636
10735	STAG2	4e-31	0.02564883
374618	TEX9	6.0000000000000005e-31	0.026477227
117247	SLC16A10	3e-30	0.036814835
54878	DPP8	9e-30	0.029663974
220972	MARCHF8	2.0000000000000002e-29	0.050736826
169841	ZNF169	4.0000000000000003e-29	0.02579649
80331	DNAJC5	6e-29	0.063022725
7514	XPO1	6e-29	0.026889104
4137	MAPT	5e-28	0.03697445
5728	PTEN	9e-28	0.025228966
6240	RRM1	2e-27	0.024900712
84501	SPIRE2	3e-27	0.028111998
11030	RBPMS	5e-27	0.027561221
147339	ARK2N	3e-26	0.0360518
8660	IRS2	3.9999999999999996e-26	0.025417926
28	ABO	7e-26	0.04927714
54498	SMOX	5e-25	0.023931483
4299	AFF1	5e-24	0.031233495
3159	HMGA1	1.0000000000000001e-23	0.05529709
8295	TRRAP	2.0000000000000002e-23	0.0666659
5978	REST	3e-23	0.02933833
9943	OXSR1	3e-23	0.06570269
9489	PGS1	4.0000000000000004e-23	0.02222322
84923	VCF1	3e-22	0.021866558
55803	ADAP2	3e-22	0.03098776
284	ANGPT1	3e-22	0.022205496
644186	SYCE3	6e-22	0.023786288
4790	NFKB1	7e-22	0.022662967
79991	STN1	9e-22	0.031226613
143888	POGLUT3	2e-21	0.022111591
348	APOE	4e-21	0.029556824
5792	PTPRF	4e-21	0.16289738
9816	URB2	7e-21	0.020798353
10767	HBS1L	1e-20	0.025569124
