Entrez	Gene Symbol	P-value	Beta
348	APOE	0.0	0.6095
255738	PCSK9	5e-220	0.4612
3949	LDLR	2e-211	0.2001
8854	ALDH1A2	1e-62	0.0685
9415	FADS2	9e-62	0.0682
64241	ABCG8	4e-43	0.0626
23383	MAU2	6e-29	0.0924
23460	ABCA6	3e-25	0.1758
8701	DNAH11	2e-22	0.047
83449	PMFBP1	3e-22	0.0475
29881	NPC1L1	1e-18	0.0477
5265	SERPINA1	2e-18	0.1328
19	ABCA1	4e-18	0.0403
4018	LPA	4e-16	0.0673
55219	MACO1	1e-15	0.0324
126695	KDF1	2e-15	0.1018
350	APOH	1e-14	0.1086
6484	ST3GAL4	6e-14	0.0517
85363	TRIM5	8e-14	0.0547
144108	SPTY2D1	4e-13	0.0312
85440	DOCK7	1e-12	0.0306
57523	NYNRIN	4e-12	0.0277
84310	C7orf50	1e-11	0.0322
675	BRCA2	2e-11	0.0323
10444	ZER1	2e-11	0.0425
64757	MTARC1	4e-11	0.029
160897	GPR180	4e-11	0.0312
9388	LIPG	9e-11	0.1287
7227	TRPS1	1e-10	0.0282
7629	ZNF76	3e-10	0.0334
84875	PARP10	4e-10	0.0268
8647	ABCB11	1e-09	0.0251
8882	ZPR1	1e-09	0.2336
221037	JMJD1C	2e-09	0.024
