Entrez	Gene Symbol	P-value	Beta
255738	PCSK9	7e-182	0.4685
147841	SPC24	1.9999999999999998e-122	0.1064
3156	HMGCR	6e-95	0.0841
1952	CELSR2	3e-79	0.1614
9388	LIPG	4e-79	0.0536
1581	CYP7A1	5e-41	0.0418
2217	FCGRT	4.9999999999999996e-26	0.0436
7227	TRPS1	9e-26	0.0332
6002	RGS12	9e-26	0.0307
84647	PLA2G12B	4e-22	0.0484
85440	DOCK7	5e-21	0.0366
23051	ZHX3	7e-21	0.03
23301	EHBP1	4e-20	0.03
949	SCARB1	7e-20	0.0285
23460	ABCA6	9e-20	0.0272
9971	NR1H4	5e-19	0.0278
8701	DNAH11	6e-19	0.0431
64757	MTARC1	8e-19	0.0338
130399	ACVR1C	3e-18	0.0312
372	ARCN1	4e-15	0.0222
4018	LPA	4e-14	0.0805
7332	UBE2L3	4e-14	0.0235
4598	MVK	9e-14	0.0234
27127	SMC1B	2e-13	0.0219
23457	ABCB9	3e-13	0.0215
6484	ST3GAL4	8e-13	0.0222
57447	NDRG2	1e-12	0.032
7364	UGT2B7	3e-12	0.0218
4074	M6PR	3e-12	0.0309
6238	RRBP1	3e-12	0.0466
90634	N4BP2L1	4e-12	0.0202
10291	SF3A1	7e-12	0.0704
9516	LITAF	9e-12	0.0191
2621	GAS6	2e-11	0.0213
84649	DGAT2	2e-11	0.0219
8647	ABCB11	2e-11	0.0211
84103	C4orf17	4e-11	0.0225
3075	CFH	6e-11	0.0192
2932	GSK3B	8e-11	0.0185
144108	SPTY2D1	1e-10	0.018
10	NAT2	2e-10	0.0194
64764	CREB3L2	2e-10	0.0779
85363	TRIM5	3e-10	0.018
54814	QPCTL	3e-10	0.0416
6101	RP1	4e-10	0.0215
161882	ZFPM1	7e-10	0.0176
948	CD36	1e-09	0.0387
80339	PNPLA3	1e-09	0.0173
140873	C20orf173	1e-09	0.026
55971	BAIAP2L1	2e-09	0.0294
1066	CES1	4e-09	0.0241
254102	EHBP1L1	4e-09	0.0169
1871	E2F3	5e-09	0.0175
169714	QSOX2	5e-09	0.0166
2140	EYA3	5e-09	0.0166
