Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
338	APOB	ENSG00000084674	1.93e-101
23624	CBLC	ENSG00000142273	5.92e-92
255738	PCSK9	ENSG00000169174	5.49e-75
5817	PVR	ENSG00000073008	6.289999999999999e-42
1463	NCAN	ENSG00000130287	4.53e-33
3949	LDLR	ENSG00000130164	8.130000000000001e-33
343263	MYBPHL	ENSG00000221986	6.39e-24
78992	YIPF2	ENSG00000130733	7.54e-24
728780	ANKDD1B	ENSG00000189045	6.14e-23
10087	CERT1	ENSG00000113163	2.34e-22
256006	ANKRD31	ENSG00000145700	1.13e-18
84226	C2orf16	ENSG00000221843	2.3e-18
64241	ABCG8	ENSG00000143921	4.62e-18
26762	HAVCR1	ENSG00000113249	5.44e-17
64240	ABCG5	ENSG00000138075	9.54e-17
11321	GPN1	ENSG00000198522	1.06e-16
134359	POC5	ENSG00000152359	1.39e-16
94039	ZNF101	ENSG00000181896	1.46e-16
23460	ABCA6	ENSG00000154262	5.19e-16
345	APOC3	ENSG00000110245	5.46e-16
125931	CEACAM20	ENSG00000273777	1.21e-14
116519	APOA5	ENSG00000110243	2.2e-14
1952	CELSR2	ENSG00000143126	4.75e-14
284612	SYPL2	ENSG00000143028	9.55e-14
3837	KPNB1	ENSG00000108424	2.87e-13
8882	ZPR1	ENSG00000109917	1.06e-12
6580	SLC22A1	ENSG00000175003	1.02e-11
2524	FUT2	ENSG00000176920	6.98e-11
84811	BUD13	ENSG00000137656	1.21e-10
353355	ZNF233	ENSG00000159915	2.44e-10
4018	LPA	ENSG00000198670	1.16e-09
7771	ZNF112	ENSG00000062370	1.44e-09
57523	NYNRIN	ENSG00000205978	2.79e-09
7772	ZNF229	ENSG00000278318	6.19e-09
11129	CLASRP	ENSG00000104859	7.28e-09
27329	ANGPTL3	ENSG00000132855	6.74e-07
432	ASGR1	ENSG00000141505	2.28e-06
