Entrez	Gene Symbol	Ensembl ID	P-value
7866	IFRD2	ENSG00000214706	4.15e-74
2766	GMPR	ENSG00000137198	3.1199999999999997e-60
6708	SPTA1	ENSG00000163554	5.49e-50
3717	JAK2	ENSG00000096968	2.6999999999999998e-48
6005	RHAG	ENSG00000112077	4.44e-47
5313	PKLR	ENSG00000262785	3.97e-45
6521	SLC4A1	ENSG00000004939	3.3e-39
6427	SRSF2	ENSG00000161547	1.95e-31
8877	SPHK1	ENSG00000176170	9.629999999999999e-28
10019	SH2B3	ENSG00000111252	3.18e-27
9780	PIEZO1	ENSG00000103335	3.3100000000000004e-26
3043	HBB	ENSG00000244734	5.870000000000001e-26
2035	EPB41	ENSG00000159023	4.3e-20
10788	IQGAP2	ENSG00000145703	7.09e-20
286	ANK1	ENSG00000029534	1.87e-19
272	AMPD3	ENSG00000133805	2.53e-19
54790	TET2	ENSG00000168769	1.25e-18
388931	MFSD2B	ENSG00000205639	4.24e-18
5140	PDE3B	ENSG00000152270	2.48e-16
6710	SPTB	ENSG00000070182	5.09e-16
8780	RIOK3	ENSG00000101782	2.11e-15
759	CA1	ENSG00000133742	5.46e-13
11068	CYB561D2	ENSG00000114395	1.58e-12
10385	BTN2A2	ENSG00000124508	2.74e-12
10107	TRIM10	ENSG00000237703	3.64e-12
9351	SLC9A3R2	ENSG00000065054	3.97e-12
25981	DNAH1	ENSG00000114841	5.14e-12
9921	RNF10	ENSG00000022840	5.73e-12
5346	PLIN1	ENSG00000166819	1.69e-11
