Entrez	Gene Symbol	Ensembl ID	P-value
1071	CETP	ENSG00000087237	6.57e-199
4023	LPL	ENSG00000175445	1.05e-181
345	APOC3	ENSG00000110245	1.37e-148
116519	APOA5	ENSG00000110243	5.83e-96
84811	BUD13	ENSG00000137656	1.04e-87
51129	ANGPTL4	ENSG00000167772	1.5899999999999998e-68
338	APOB	ENSG00000084674	1.51e-51
51085	MLXIPL	ENSG00000009950	1.81e-44
5049	PAFAH1B2	ENSG00000168092	1.72e-39
9031	BAZ1B	ENSG00000009954	2.6699999999999998e-39
337	APOA4	ENSG00000110244	1.6100000000000002e-33
146894	CD300LG	ENSG00000161649	1.8800000000000002e-29
23173	METAP1	ENSG00000164024	5.1000000000000006e-27
84226	C2orf16	ENSG00000221843	8.470000000000001e-27
3931	LCAT	ENSG00000213398	1.39e-26
11321	GPN1	ENSG00000198522	1.96e-25
53345	TM6SF2	ENSG00000213996	1.34e-23
27329	ANGPTL3	ENSG00000132855	1.9e-22
9709	HERPUD1	ENSG00000051108	6.63e-22
5140	PDE3B	ENSG00000152270	2.28e-18
4018	LPA	ENSG00000198670	3.77e-18
8890	EIF2B4	ENSG00000115211	1.47e-17
26160	IFT172	ENSG00000138002	9.73e-17
1463	NCAN	ENSG00000130287	4.86e-16
113201	GOLM2	ENSG00000166734	6.07e-16
22837	COBLL1	ENSG00000082438	3.51e-15
81579	PLA2G12A	ENSG00000123739	1.12e-14
19	ABCA1	ENSG00000165029	1.61e-14
3990	LIPC	ENSG00000166035	3.66e-13
6559	SLC12A3	ENSG00000070915	2.72e-12
4299	AFF1	ENSG00000172493	2.96e-12
10062	NR1H3	ENSG00000025434	3.74e-12
2696	GIPR	ENSG00000010310	1.28e-11
6560	SLC12A4	ENSG00000124067	1.4e-11
53	ACP2	ENSG00000134575	2.45e-11
57159	TRIM54	ENSG00000138100	4.65e-11
80212	CCDC92	ENSG00000275035	4.92e-11
8567	MADD	ENSG00000110514	5.13e-11
1506	CTRL	ENSG00000141086	5.88e-11
123904	NRN1L	ENSG00000188038	9.31e-11
6580	SLC22A1	ENSG00000175003	1.29e-10
3172	HNF4A	ENSG00000101076	2.43e-10
4775	NFATC3	ENSG00000072736	2.46e-10
345275	HSD17B13	ENSG00000170509	2.82e-10
10351	ABCA8	ENSG00000141338	3.17e-10
3626	INHBC	ENSG00000175189	3.46e-10
8884	SLC5A6	ENSG00000138074	3.91e-10
54920	DUS2	ENSG00000167264	5.38e-10
161497	STRC	ENSG00000242866	6.7e-10
83706	FERMT3	ENSG00000149781	1.35e-09
25764	HYPK	ENSG00000242028	1.42e-09
5783	PTPN13	ENSG00000163629	1.44e-09
26291	FGF21	ENSG00000105550	1.52e-09
5346	PLIN1	ENSG00000166819	2.68e-09
126695	KDF1	ENSG00000175707	3.4e-09
79797	ZNF408	ENSG00000175213	3.87e-09
84277	DNAJC30	ENSG00000176410	5.85e-09
948	CD36	ENSG00000135218	5.87e-09
117155	CATSPER2	ENSG00000166762	6.4e-09
7158	TP53BP1	ENSG00000067369	6.8e-09
2147	F2	ENSG00000180210	7.35e-09
8431	NR0B2	ENSG00000131910	7.76e-09
