Entrez	Gene Symbol	Ensembl ID	P-value
107	ADCY1	ENSG00000164742	8.06e-06
8329	H2AC13	ENSG00000196747	9.61e-06
23036	ZNF292	ENSG00000188994	1.34e-05
55611	OTUB1	ENSG00000167770	1.35e-05
3646	EIF3E	ENSG00000104408	1.44e-05
5789	PTPRD	ENSG00000282932	1.45e-05
81037	CLPTM1L	ENSG00000274811	3.84e-05
344148	NCKAP5	ENSG00000176771	4.86e-05
1016	CDH18	ENSG00000145526	4.93e-05
10514	MYBBP1A	ENSG00000132382	5.37e-05
23025	UNC13A	ENSG00000130477	5.41e-05
1432	MAPK14	ENSG00000112062	6.41e-05
56128	PCDHB8	ENSG00000120322	7.35e-05
90639	COX19	ENSG00000240230	7.47e-05
57338	JPH3	ENSG00000154118	8.47e-05
