Entrez	Gene Symbol	Ensembl ID	P-value
826	CAPNS1	ENSG00000126247	2.92e-06
8785	MATN4	ENSG00000124159	2.11e-05
1183	CLCN4	ENSG00000073464	2.28e-05
284439	SLC25A42	ENSG00000181035	2.93e-05
5054	SERPINE1	ENSG00000106366	3.39e-05
10181	RBM5	ENSG00000003756	3.92e-05
4112	MAGEB1	ENSG00000214107	4.25e-05
773	CACNA1A	ENSG00000141837	4.88e-05
5137	PDE1C	ENSG00000154678	6.54e-05
84701	COX4I2	ENSG00000131055	6.72e-05
4435	CITED1	ENSG00000125931	6.75e-05
23072	HECW1	ENSG00000002746	6.88e-05
255275	MYADML2	ENSG00000185105	9.21e-05
