Entrez	Gene Symbol	P-value	Beta
4059	BCAM	1e-200	0.406619
5819	NECTIN2	1e-200	0.422656
51085	MLXIPL	1e-80	0.130204
255738	PCSK9	9e-68	0.306218
4018	LPA	7.9999999999999985e-56	0.133821
2646	GCKR	8e-52	0.0713245
1952	CELSR2	5e-48	0.0806298
9415	FADS2	7e-41	0.0644749
23460	ABCA6	3e-34	0.189215
28	ABO	4.999999999999999e-32	0.0703315
146894	CD300LG	1.0000000000000001e-23	0.131244
85440	DOCK7	2e-20	0.0448204
221037	JMJD1C	5e-20	0.04222
350	APOH	5e-15	0.104868
64241	ABCG8	1e-14	0.0381685
3117	HLA-DQA1	4e-14	0.0370375
10452	TOMM40	1e-13	0.087317
80790	CMIP	6e-12	0.0345081
3949	LDLR	7e-12	0.0322316
29958	DMGDH	9e-10	0.0293107
7423	VEGFB	1e-09	0.0676056
