Entrez	Gene Symbol	Ensembl ID	P-value
249	ALPL	ENSG00000162551	6e-305
142680	SLC34A3	ENSG00000198569	5.0000000000000004e-29
846	CASR	ENSG00000036828	2e-15
325	APCS	ENSG00000132703	1e-14
8074	FGF23	ENSG00000118972	9e-13
5167	ENPP1	ENSG00000197594	3e-09
8527	DGKD	ENSG00000280873	7e-08
11227	GALNT5	ENSG00000136542	1e-06
6694	SPP2	ENSG00000072080	3e-06
368	ABCC6	ENSG00000275331	6e-06
5780	PTPN9	ENSG00000169410	1e-05
10019	SH2B3	ENSG00000111252	1e-05
8216	LZTR1	ENSG00000099949	5e-05
5129	CDK18	ENSG00000117266	6e-05
56172	ANKH	ENSG00000154122	9e-05
