Entrez	Gene Symbol	Ensembl ID	P-value
1071	CETP	ENSG00000087237	0.0
4023	LPL	ENSG00000175445	1.7600000000000002e-117
345	APOC3	ENSG00000110245	7.67e-76
338	APOB	ENSG00000084674	3.57e-53
348	APOE	ENSG00000130203	9.03e-48
51129	ANGPTL4	ENSG00000167772	1.83e-41
146894	CD300LG	ENSG00000161649	4.42e-40
19	ABCA1	ENSG00000165029	4.67e-38
23387	SIK3	ENSG00000160584	1.4399999999999999e-34
9709	HERPUD1	ENSG00000051108	1.47e-30
335	APOA1	ENSG00000118137	3.84e-27
55908	ANGPTL8	ENSG00000130173	4.29e-25
3931	LCAT	ENSG00000213398	4.67e-20
337	APOA4	ENSG00000110244	5.41e-20
949	SCARB1	ENSG00000073060	2.67e-18
6559	SLC12A3	ENSG00000070915	2.39e-17
57678	GPAM	ENSG00000119927	8.47e-16
9388	LIPG	ENSG00000101670	5.87e-15
27329	ANGPTL3	ENSG00000132855	1.46e-13
150223	YDJC	ENSG00000161179	2.02e-13
29956	CERS2	ENSG00000143418	3.81e-13
326625	MMAB	ENSG00000139428	1.04e-12
64116	SLC39A8	ENSG00000138821	1.22e-12
89910	UBE3B	ENSG00000151148	1.62e-12
80212	CCDC92	ENSG00000275035	4.27e-12
84811	BUD13	ENSG00000137656	5.9e-12
23788	MTCH2	ENSG00000285121	5.97e-12
54920	DUS2	ENSG00000167264	6.65e-12
126695	KDF1	ENSG00000175707	8.62e-12
10062	NR1H3	ENSG00000025434	1.95e-11
8567	MADD	ENSG00000110514	2.51e-11
6560	SLC12A4	ENSG00000124067	3.34e-11
53	ACP2	ENSG00000134575	5.73e-11
8431	NR0B2	ENSG00000131910	7.59e-11
123904	NRN1L	ENSG00000188038	1.01e-10
4775	NFATC3	ENSG00000072736	2.51e-10
5913	RAPSN	ENSG00000165917	3.55e-10
283446	MYO1H	ENSG00000174527	4.57e-10
5190	PEX6	ENSG00000124587	5.19e-10
11183	MAP4K5	ENSG00000012983	5.88e-10
9026	HIP1R	ENSG00000130787	6.35e-10
10990	LILRB5	ENSG00000278437	8.47e-10
84166	NLRC5	ENSG00000140853	1.36e-09
754	PTTG1IP	ENSG00000183255	2.44e-09
1506	CTRL	ENSG00000141086	2.74e-09
116519	APOA5	ENSG00000110243	2.84e-09
8882	ZPR1	ENSG00000109917	2.85e-09
7448	VTN	ENSG00000109072	2.94e-09
81579	PLA2G12A	ENSG00000123739	3.79e-09
948	CD36	ENSG00000135218	5.78e-09
10948	STARD3	ENSG00000131748	5.91e-09
