Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	1.86e-71
1071	CETP	ENSG00000087237	1.26e-67
587	BCAT2	ENSG00000105552	1.1999999999999999e-39
23624	CBLC	ENSG00000142273	1.05e-35
84811	BUD13	ENSG00000137656	8.149999999999999e-30
116519	APOA5	ENSG00000110243	3.93e-29
51129	ANGPTL4	ENSG00000167772	4.09e-28
3931	LCAT	ENSG00000213398	9.17e-24
3990	LIPC	ENSG00000166035	1.48e-19
146894	CD300LG	ENSG00000161649	3.6e-18
5817	PVR	ENSG00000073008	5.78e-17
345	APOC3	ENSG00000110245	1.25e-15
343263	MYBPHL	ENSG00000221986	4.25e-13
9709	HERPUD1	ENSG00000051108	8.53e-13
5049	PAFAH1B2	ENSG00000168092	1.06e-12
19	ABCA1	ENSG00000165029	1.45e-12
6560	SLC12A4	ENSG00000124067	2.44e-11
4775	NFATC3	ENSG00000072736	7.87e-11
54920	DUS2	ENSG00000167264	8.29e-11
81579	PLA2G12A	ENSG00000123739	1.03e-10
123904	NRN1L	ENSG00000188038	4.92e-10
8567	MADD	ENSG00000110514	5.92e-10
335	APOA1	ENSG00000118137	6.75e-10
4318	MMP9	ENSG00000100985	1.11e-09
1506	CTRL	ENSG00000141086	2.78e-09
10062	NR1H3	ENSG00000025434	3.57e-09
3172	HNF4A	ENSG00000101076	3.57e-09
84138	SLC7A6OS	ENSG00000103061	5.1e-09
338	APOB	ENSG00000084674	5.51e-09
23173	METAP1	ENSG00000164024	6.09e-09
948	CD36	ENSG00000135218	7.6e-09
53	ACP2	ENSG00000134575	9.27e-09
