Entrez	Gene Symbol	P-value	Beta
5819	NECTIN2	1e-200	0.460648
1952	CELSR2	4e-106	0.12456
338	APOB	4e-76	0.0876497
53345	TM6SF2	9e-34	0.109277
10452	TOMM40	7e-33	0.145186
8882	ZPR1	3e-28	0.0770691
64241	ABCG8	8e-20	0.0462909
28	ABO	7e-18	0.0529326
3250	HPR	4e-17	0.0513202
6484	ST3GAL4	7e-14	0.0576673
23460	ABCA6	2e-13	0.117725
9415	FADS2	7e-13	0.0354373
6597	SMARCA4	4e-12	0.158108
6580	SLC22A1	8e-12	0.0634575
8347	H2BC4	1e-11	0.0628698
432	ASGR1	1e-11	0.0410584
255738	PCSK9	6e-11	0.0869478
2590	GALNT2	2e-10	0.0320399
57523	NYNRIN	7e-10	0.0293839
