Entrez	Gene Symbol	P-value	Beta
8882	ZPR1	2e-167	0.1581
2646	GCKR	4e-94	0.0864
348	APOE	5e-87	0.1096
85440	DOCK7	6e-74	0.0766
53345	TM6SF2	2e-48	0.1158
4023	LPL	5e-33	0.0827
9388	LIPG	1.0000000000000001e-29	0.2246
19	ABCA1	7.000000000000001e-24	0.0484
9415	FADS2	4e-21	0.0392
4018	LPA	6e-19	0.0762
64241	ABCG8	4e-16	0.0673
28983	TMPRSS11E	5e-16	0.0407
388323	GLTPD2	3e-14	0.1434
8701	DNAH11	8e-13	0.0352
54922	RASIP1	2e-11	0.0277
23119	HIC2	3e-10	0.0272
4299	AFF1	3e-10	0.025
126695	KDF1	4e-10	0.0803
60468	BACH2	5e-10	0.3143
