Entrez	Gene Symbol	Ensembl ID	P-value
19	ABCA1	ENSG00000165029	0.0
3931	LCAT	ENSG00000213398	3e-283
335	APOA1	ENSG00000118137	3e-57
10062	NR1H3	ENSG00000025434	1e-46
116519	APOA5	ENSG00000110243	1e-38
948	CD36	ENSG00000135218	1e-37
27329	ANGPTL3	ENSG00000132855	4e-37
5360	PLTP	ENSG00000100979	2e-19
5140	PDE3B	ENSG00000152270	9e-19
23166	STAB1	ENSG00000010327	4e-17
5346	PLIN1	ENSG00000166819	1e-16
10019	SH2B3	ENSG00000111252	2e-15
338	APOB	ENSG00000084674	2e-14
6427	SRSF2	ENSG00000161547	5e-13
345	APOC3	ENSG00000110245	3e-12
5468	PPARG	ENSG00000132170	2e-11
867	CBL	ENSG00000110395	5e-11
84699	CREB3L3	ENSG00000060566	6e-11
81579	PLA2G12A	ENSG00000123739	5e-10
2590	GALNT2	ENSG00000143641	1e-09
4091	SMAD6	ENSG00000137834	4e-09
3990	LIPC	ENSG00000166035	1e-08
23218	NBEAL2	ENSG00000160796	1e-08
9388	LIPG	ENSG00000101670	6e-08
8856	NR1I2	ENSG00000144852	9e-08
85441	HELZ2	ENSG00000130589	9e-07
1071	CETP	ENSG00000087237	1e-06
9817	KEAP1	ENSG00000079999	2e-06
54790	TET2	ENSG00000168769	6e-06
9619	ABCG1	ENSG00000160179	6e-06
84649	DGAT2	ENSG00000062282	1e-05
100128927	ZBTB42	ENSG00000179627	2e-05
57678	GPAM	ENSG00000119927	2e-05
5046	PCSK6	ENSG00000140479	2e-05
1582	CYP8B1	ENSG00000180432	4e-05
84312	BRMS1L	ENSG00000100916	4e-05
3039	HBA1	ENSG00000206172	6e-05
123016	TTC8	ENSG00000165533	7e-05
150483	TEKT4	ENSG00000163060	7e-05
3172	HNF4A	ENSG00000101076	8e-05
2342	FNTB	ENSG00000257365	9e-05
558	AXL	ENSG00000167601	9e-05
