Entrez	Gene Symbol	Ensembl ID	P-value
5866	RAB3IL1	ENSG00000167994	6.79e-77
1374	CPT1A	ENSG00000110090	5.31e-43
4023	LPL	ENSG00000175445	4.23e-40
221037	JMJD1C	ENSG00000171988	5.409999999999999e-23
116519	APOA5	ENSG00000110243	4.02e-19
8882	ZPR1	ENSG00000109917	4.61e-19
345	APOC3	ENSG00000110245	3.85e-18
745	MYRF	ENSG00000124920	1.06e-17
84811	BUD13	ENSG00000137656	3.64e-17
4018	LPA	ENSG00000198670	1.36e-14
7439	BEST1	ENSG00000167995	8.55e-13
338	APOB	ENSG00000084674	5.99e-12
3619	INCENP	ENSG00000149503	8.33e-12
6580	SLC22A1	ENSG00000175003	9.15e-10
147798	TMC4	ENSG00000278363	1.56e-09
747	DAGLA	ENSG00000134780	2.04e-09
80339	PNPLA3	ENSG00000100344	4.03e-09
51129	ANGPTL4	ENSG00000167772	7.37e-09
