Entrez	Gene Symbol	P-value	Beta
2175	FANCA	9.999999999999999e-33	1.53336
2622	GAS8	5e-24	1.44664
29123	ANKRD11	1e-22	1.47329
81037	CLPTM1L	7e-16	1.22868
128869	PIGU	1e-13	1.32309
7299	TYR	9e-12	1.19695
26133	TRPC4AP	1e-09	1.35685
23054	NCOA6	2e-09	1.22821
85413	SLC22A16	3e-09	10.8566
51151	SLC45A2	4e-09	0.499299
79991	STN1	9e-09	1.22477
2915	GRM5	1e-08	1.20841
84233	TMEM126A	1e-07	2.26262
472	ATM	1e-07	0.813126
127608	OR2AJ1	2e-07	8.03743
5784	PTPN14	3e-07	0.834123
1284	COL4A2	4e-07	1.56648
27134	TJP3	5e-07	35.0169
85445	CNTNAP4	8e-07	0.774401
143888	POGLUT3	8e-07	0.826888
54901	CDKAL1	8e-07	1.14167
57446	NDRG3	9e-07	1.23608
2036	EPB41L1	1e-06	1.22592
128866	CHMP4B	2e-06	1.16115
5121	PCP4	2e-06	1.15084
9228	DLGAP2	3e-06	1.22488
9855	FARP2	4e-06	77.9797
256158	HMCN2	4e-06	3.04347
4948	OCA2	4e-06	1.21529
8091	HMGA2	4e-06	1.12601
79054	TRPM8	5e-06	1.53927
5873	RAB27A	6e-06	0.797111
3728	JUP	6e-06	5.2587
1303	COL12A1	7e-06	1.55555
22839	DLGAP4	7e-06	1.21604
196	AHR	8e-06	1.36658
729852	UMAD1	8e-06	1.12635
2531	KDSR	8e-06	1.324
22913	RALY	9e-06	1.12115
114880	OSBPL6	1e-05	4.59025
