Entrez	Gene Symbol	P-value	Beta
8854	ALDH1A2	1e-154	0.11189
8882	ZPR1	5e-143	0.150407
746	TMEM258	1e-119	0.0974467
85440	DOCK7	6e-118	0.0966459
53345	TM6SF2	4e-89	0.152986
2646	GCKR	1e-78	0.0769268
9388	LIPG	7e-55	0.273167
338	APOB	2.0000000000000003e-49	0.0592017
4018	LPA	2e-44	0.2308
1952	CELSR2	7.0000000000000006e-34	0.0591684
255738	PCSK9	6e-28	0.167284
19	ABCA1	9e-27	0.0487388
3156	HMGCR	7.000000000000001e-24	0.0417429
3106	HLA-B	1e-22	0.0432465
57572	DOCK6	9e-22	0.104409
3083	HGFAC	8e-17	0.03457
116519	APOA5	2e-16	0.190903
3990	LIPC	7e-15	0.356261
6927	HNF1A	3e-14	0.031489
64241	ABCG8	2e-13	0.0316651
5467	PPARD	2e-13	0.0483242
28	ABO	3e-13	0.0377218
28983	TMPRSS11E	4e-13	0.0339763
6311	ATXN2	2e-11	0.0270116
949	SCARB1	2e-11	0.0269903
158219	TTC39B	3e-11	0.032262
7227	TRPS1	6e-11	0.0292036
55616	ASAP3	1e-10	0.0391636
220972	MARCHF8	1e-10	0.0311139
23387	SIK3	2e-10	0.0563639
5781	PTPN11	2e-10	0.0259494
6580	SLC22A1	4e-10	0.0493745
2217	FCGRT	5e-10	0.0449922
3172	HNF4A	6e-10	0.0725012
7150	TOP1	1e-09	0.0244559
146456	TMED6	2e-09	0.0591283
5795	PTPRJ	2e-09	0.0265081
4482	MSRA	2e-09	0.0243034
2444	FRK	3e-09	0.024354
8647	ABCB11	3e-09	0.0239799
3931	LCAT	8e-09	0.0642111
27161	AGO2	8e-09	0.0289646
7332	UBE2L3	1e-08	0.0299164
9701	PPP6R2	4e-08	0.0227377
