Entrez	Gene Symbol	Ensembl ID	P-value
249	ALPL	ENSG00000162551	0.0
2822	GPLD1	ENSG00000112293	0.0
8647	ABCB11	ENSG00000276582	9e-54
283375	SLC39A5	ENSG00000139540	5e-16
1889	ECE1	ENSG00000117298	2e-14
8431	NR0B2	ENSG00000131910	2e-14
948	CD36	ENSG00000135218	2e-13
5310	PKD1	ENSG00000008710	3e-12
338	APOB	ENSG00000084674	4e-11
5105	PCK1	ENSG00000124253	2e-10
57678	GPAM	ENSG00000119927	8e-09
432	ASGR1	ENSG00000141505	2e-08
4864	NPC1	ENSG00000141458	3e-08
2217	FCGRT	ENSG00000104870	4e-08
3643	INSR	ENSG00000171105	5e-07
6487	ST3GAL3	ENSG00000126091	8e-07
55334	SLC39A9	ENSG00000029364	9e-07
248	ALPI	ENSG00000163295	2e-06
6555	SLC10A2	ENSG00000125255	4e-06
2538	G6PC1	ENSG00000131482	4e-06
89866	SEC16B	ENSG00000120341	4e-06
121340	SP7	ENSG00000170374	5e-06
166929	SGMS2	ENSG00000164023	1e-05
79143	MBOAT7	ENSG00000278519	1e-05
80267	EDEM3	ENSG00000116406	2e-05
57589	RIC1	ENSG00000107036	2e-05
4091	SMAD6	ENSG00000137834	2e-05
8871	SYNJ2	ENSG00000078269	2e-05
27440	HDHD5	ENSG00000069998	2e-05
5373	PMM2	ENSG00000140650	3e-05
148867	SLC30A7	ENSG00000162695	3e-05
10142	AKAP9	ENSG00000127914	4e-05
9321	TRIP11	ENSG00000100815	4e-05
10221	TRIB1	ENSG00000173334	4e-05
2494	NR5A2	ENSG00000116833	5e-05
57710	KIAA1614	ENSG00000135835	5e-05
6526	SLC5A3	ENSG00000198743	5e-05
55741	EDEM2	ENSG00000088298	5e-05
1244	ABCC2	ENSG00000023839	6e-05
94015	TTYH2	ENSG00000141540	7e-05
8600	TNFSF11	ENSG00000120659	7e-05
79882	ZC3H14	ENSG00000100722	7e-05
4982	TNFRSF11B	ENSG00000164761	7e-05
6942	TCF20	ENSG00000283681	7e-05
4547	MTTP	ENSG00000138823	8e-05
57534	MIB1	ENSG00000101752	8e-05
22904	SBNO2	ENSG00000278788	9e-05
