Entrez	Gene Symbol	P-value	Beta
348	APOE	3e-63	
4846	NOS3	2.0000000000000003e-49	
3643	INSR	3e-43	
57139	RGL3	9e-42	
143872	ARHGAP42	8e-40	
128611	ZNF831	2e-37	
1185	CLCN6	3e-37	
8882	ZPR1	2.0000000000000002e-29	
490	ATP2B1	1e-27	
79068	FTO	2e-27	
4046	LSP1	5e-24	
1952	CELSR2	5e-24	
153	ADRB1	6e-24	
4018	LPA	1.0000000000000001e-23	
51196	PLCE1	7e-22	
57480	PLEKHG1	3e-21	
204474	PDILT	3e-21	
2982	GUCY1A1	2e-20	
783	CACNB2	2e-20	
64241	ABCG8	2e-19	
22978	NT5C2	2e-19	
2524	FUT2	4e-19	
23075	SWAP70	6e-19	
4650	MYO9B	8e-19	
4987	OPRL1	2e-18	
6655	SOS2	2e-18	
22986	SORCS3	4e-18	
338	APOB	2e-17	
84890	ADO	3e-17	
255743	NPNT	3e-17	
3221	HOXC4	6e-17	
64641	EBF2	8e-17	
9570	GOSR2	1e-16	
56913	C1GALT1	1e-16	
183	AGT	4e-16	
55024	BANK1	7e-16	
4607	MYBPC3	1e-15	
58489	ABHD17C	1e-15	
7482	WNT2B	2e-15	
125	ADH1B	8e-15	
80790	CMIP	9e-15	
23414	ZFPM2	1e-14	
2122	MECOM	2e-14	
646962	HRCT1	5e-14	
1800	DPEP1	6e-14	
2646	GCKR	7e-14	
84316	NAA38	1e-13	
84678	KDM2B	2e-13	
150159	SLC9B1	2e-13	
55349	CHDH	2e-13	
84243	ZDHHC18	2e-13	
201294	UNC13D	3e-13	
51422	PRKAG2	4e-13	
2028	ENPEP	7e-13	
776	CACNA1D	7e-13	
3250	HPR	2e-12	
3083	HGFAC	8e-12	
2201	FBN2	9e-12	
255738	PCSK9	1e-11	
55553	SOX6	1e-11	
5314	PKHD1	2e-11	
4792	NFKBIA	2e-11	
79987	SVEP1	2e-11	
51144	HSD17B12	3e-11	
10801	SEPTIN9	3e-11	
58506	SCAF1	3e-11	
63892	THADA	4e-11	
1282	COL4A1	5e-11	
8379	MAD1L1	5e-11	
79796	ALG9	6e-11	
6095	RORA	6e-11	
28996	HIPK2	7e-11	
8312	AXIN1	8e-11	
1879	EBF1	8e-11	
83463	MXD3	8e-11	
28992	MACROD1	1e-10	
445815	PALM2AKAP2	1e-10	
57158	JPH2	1e-10	
10533	ATG7	1e-10	
254251	LCORL	1e-10	
51474	LIMA1	1e-10	
4864	NPC1	2e-10	
55296	TBC1D19	2e-10	
10846	PDE10A	2e-10	
22808	MRAS	2e-10	
23059	CLUAP1	2e-10	
10795	ZNF268	3e-10	
29855	UBN1	3e-10	
57602	USP36	3e-10	
115	ADCY9	3e-10	
25959	KANK2	4e-10	
121275	OR10AD1	5e-10	
57580	PREX1	5e-10	
7421	VDR	5e-10	
7014	TERF2	6e-10	
10428	CFDP1	6e-10	
8607	RUVBL1	7e-10	
6541	SLC7A1	7e-10	
57455	REXO1	7e-10	
3632	INPP5A	8e-10	
4881	NPR1	8e-10	
83988	NCALD	1e-09	
9416	DDX23	1e-09	
9351	NHERF2	1e-09	
9736	USP34	2e-09	
3097	HIVEP2	2e-09	
93166	PRDM6	2e-09	
54852	PAQR5	2e-09	
114900	C1QTNF4	2e-09	
10249	GLYAT	2e-09	
137682	NDUFAF6	2e-09	
84959	UBASH3B	3e-09	
23263	MCF2L	4e-09	
8613	PLPP3	4e-09	
90637	ZFAND2A	4e-09	
5076	PAX2	5e-09	
152273	FGD5	5e-09	
29128	UHRF1	6e-09	
6194	RPS6	7e-09	
9033	PKD2L1	7e-09	
65110	UPF3A	8e-09	
55324	ABCF3	9e-09	
11077	HSF2BP	9e-09	
4836	NMT1	1e-08	
85440	DOCK7	1e-08	
57597	BAHCC1	1e-08	
128989	TANGO2	2e-08	
54622	ARL15	2e-08	
5581	PRKCE	2e-08	
54858	PGPEP1	2e-08	
148479	PHF13	2e-08	
25770	C22orf31	3e-08	
64342	HS1BP3	3e-08	
4601	MXI1	3e-08	
11112	HIBADH	3e-08	
26579	MYEOV	3e-08	
51332	SPTBN5	3e-08	
84259	DCUN1D5	3e-08	
54901	CDKAL1	3e-08	
63976	PRDM16	3e-08	
4773	NFATC2	4e-08	
51352	WT1-AS	4e-08	
1808	DPYSL2	4e-08	
7486	WRN	4e-08	
91937	TIMD4	4e-08	
10184	LHFPL2	4e-08	
113130	CDCA5	5e-08	
81575	APOLD1	6e-08	
55130	ODAD2	6e-08	
130940	CCDC148	6e-08	
7525	YES1	6e-08	
10580	SORBS1	6e-08	
80129	CCDC170	7e-08	
473	RERE	7e-08	
93664	CADPS2	7e-08	
80114	BICC1	7e-08	
23373	CRTC1	8e-08	
84186	ZCCHC7	8e-08	
132	ADK	8e-08	
51062	ATL1	9e-08	
1740	DLG2	1e-07	
8633	UNC5C	1e-07	
79719	AAGAB	2e-07	
3840	KPNA4	2e-07	
