Entrez	Gene Symbol	P-value	Beta
64682	ANAPC1	3e-135	0.11545
64778	FNDC3B	4e-132	0.122175
1291	COL6A1	1e-99	0.36446
170691	ADAMTS17	5e-88	0.125123
23460	ABCA6	3.0000000000000004e-75	0.24589
6925	TCF4	7e-67	0.145744
84159	ARID5B	8e-53	0.06057
389177	TMEM212	7e-52	0.06763
169792	GLIS3	8e-47	0.05828
10801	SEPTIN9	3e-43	0.055064
4088	SMAD3	2e-41	0.06439
266655	BRD3OS	1e-38	0.056691
388324	INCA1	2e-36	0.06146
1292	COL6A2	2e-36	0.0486
137682	NDUFAF6	9e-33	0.046074
1293	COL6A3	9.999999999999999e-33	0.055535
79751	SLC25A22	4e-31	0.04498
11174	ADAMTS6	1.0000000000000001e-29	0.04591
6422	SFRP1	3e-27	0.04415
4052	LTBP1	1.9999999999999998e-26	0.080662
27303	RBMS3	5e-25	0.04189
8522	GAS7	6e-25	0.040918
5913	RAPSN	2.0000000000000002e-23	0.04258
145282	MIPOL1	3e-23	0.042255
6934	TCF7L2	4.0000000000000004e-23	0.048226
57512	GPR158	3e-21	0.036411
9697	TRAM2	1e-20	0.03974
8110	DPF3	1e-20	0.036934
4306	NR3C2	2e-20	0.06866
127018	LYPLAL1	4e-20	0.057594
54836	BSPRY	7e-20	0.042649
947	CD34	2e-19	0.035807
170692	ADAMTS18	8e-19	0.046403
83468	GLT8D2	9e-19	0.045757
1277	COL1A1	1e-18	0.05176
10274	STAG1	7e-17	0.037247
55532	SLC30A10	1e-16	0.0362
11226	GALNT6	1e-16	0.03781
55454	CSGALNACT2	1e-16	0.03614
136227	COL26A1	4e-16	0.03714
253461	ZBTB38	5e-16	0.03123
1634	DCN	2e-15	0.06299
10349	ABCA10	3e-15	0.032035
1285	COL4A3	5e-15	0.03434
23137	SMC5	8e-15	0.058401
6310	ATXN1	2e-14	0.03032
129804	FBLN7	2e-14	0.031846
6497	SKI	3e-14	0.02952
5783	PTPN13	3e-14	0.03246
3899	AFF3	4e-14	0.029934
290	ANPEP	7e-14	0.07117
79901	CYBRD1	7e-14	0.03188
140901	STK35	9e-14	0.03481
60312	AFAP1	1e-13	0.0286
10283	CWC27	1e-13	0.029343
7150	TOP1	2e-13	0.039637
11193	WBP4	2e-13	0.028892
596	BCL2	5e-13	0.031632
4017	LOXL2	1e-12	0.031693
218	ALDH3A1	2e-12	0.034446
85021	REPS1	2e-12	0.057808
11336	EXOC3	3e-12	0.03362
23152	CIC	3e-12	0.06247
56952	PRTFDC1	4e-12	0.0387
27241	BBS9	6e-12	0.034921
11214	AKAP13	8e-12	0.03467
56265	CPXM1	9e-12	0.044318
4046	LSP1	1e-11	0.03333
9577	BABAM2	2e-11	0.029157
3026	HABP2	2e-11	0.0307
2200	FBN1	2e-11	0.036267
151887	CCDC80	3e-11	0.027714
84627	ZNF469	3e-11	0.04083
3673	ITGA2	3e-11	0.042106
23176	SEPTIN8	5e-11	0.045951
9679	FAM53B	5e-11	0.026571
80323	CCDC68	5e-11	0.05486
27086	FOXP1	6e-11	0.025292
83959	SLC4A11	6e-11	0.037976
23365	ARHGEF12	6e-11	0.034529
1140	CHRNB1	7e-11	0.0265
9871	SEC24D	7e-11	0.025814
7082	TJP1	1e-10	0.040087
80114	BICC1	1e-10	0.06302
9123	SLC16A3	2e-10	0.025928
55729	ATF7IP	2e-10	0.02452
9637	FEZ2	2e-10	0.02654
145389	SLC38A6	3e-10	0.03474
51651	PTRH2	3e-10	0.02884
10272	FSTL3	3e-10	0.026121
51535	PPHLN1	3e-10	0.024979
80312	TET1	3e-10	0.03408
54039	PCBP3	4e-10	0.06414
80036	TRPM3	4e-10	0.10661
9859	CEP170	6e-10	0.02787
128989	TANGO2	6e-10	0.02708
26509	MYOF	6e-10	0.04643
2737	GLI3	9e-10	0.023579
7049	TGFBR3	1e-09	0.027095
85439	STON2	1e-09	0.02528
201895	SMIM14	1e-09	0.023642
84708	LNX1	1e-09	0.03325
2201	FBN2	1e-09	0.0254
10350	ABCA9	1e-09	0.027199
9570	GOSR2	2e-09	0.026123
1296	COL8A2	2e-09	0.04817
96459	FNIP1	2e-09	0.073434
79791	FBXO31	2e-09	0.023171
54883	CWC25	2e-09	0.02319
158056	MAMDC4	2e-09	0.04125
387	RHOA	3e-09	0.04997
7145	TNS1	3e-09	0.02414
2308	FOXO1	4e-09	0.028106
25937	WWTR1	4e-09	0.02935
8924	HERC2	4e-09	0.02781
25	ABL1	5e-09	0.04275
84168	ANTXR1	5e-09	0.02318
10747	MASP2	5e-09	0.08539
84264	HAGHL	5e-09	0.028008
54879	ST7L	6e-09	0.025669
9509	ADAMTS2	6e-09	0.029701
2829	XCR1	7e-09	0.025318
8871	SYNJ2	7e-09	0.02827
7050	TGIF1	1e-08	0.041941
284076	TTLL6	1e-08	0.024333
10522	DEAF1	1e-08	0.059843
9658	ZNF516	1e-08	0.0309
122953	JDP2	2e-08	0.02158
8850	KAT2B	2e-08	0.02213
1902	LPAR1	2e-08	0.026193
255631	COL24A1	2e-08	0.024164
1785	DNM2	2e-08	0.022713
4040	LRP6	2e-08	0.037142
3092	HIP1	2e-08	0.06893
116461	TSEN15	2e-08	0.02234
221927	BRAT1	3e-08	0.02655
2099	ESR1	3e-08	0.02471
6521	SLC4A1	3e-08	0.02366
2078	ERG	4e-08	0.02112
54893	MTMR10	4e-08	0.02289
64901	RANBP17	5e-08	0.02864
2241	FER	5e-08	0.041764
4299	AFF1	5e-08	0.02161
