Entrez	Gene Symbol	Ensembl ID	P-value
10661	KLF1	ENSG00000105610	4.63e-56
3043	HBB	ENSG00000244734	2.27e-47
3313	HSPA9	ENSG00000113013	2.12e-36
5589	PRKCSH	ENSG00000130175	6.449999999999999e-30
10483	SEC23B	ENSG00000101310	1.23e-24
171023	ASXL1	ENSG00000171456	1.5099999999999998e-23
388588	SMIM1	ENSG00000235169	1.7599999999999997e-23
164656	TMPRSS6	ENSG00000187045	1.64e-22
7037	TFRC	ENSG00000072274	1.44e-17
6521	SLC4A1	ENSG00000004939	1.5e-17
3931	LCAT	ENSG00000213398	9.23e-17
10723	SLC12A7	ENSG00000276482	2.08e-16
5426	POLE	ENSG00000177084	3.07e-15
1677	DFFB	ENSG00000169598	4.98e-15
94103	ORMDL3	ENSG00000172057	1.09e-13
9780	PIEZO1	ENSG00000103335	6.7e-13
948	CD36	ENSG00000135218	1.04e-12
327	APEH	ENSG00000164062	8.71e-12
2766	GMPR	ENSG00000137198	8.89e-12
6427	SRSF2	ENSG00000161547	1.19e-11
2035	EPB41	ENSG00000159023	1.92e-11
6829	SUPT5H	ENSG00000196235	6.84e-09
