Entrez	Gene Symbol	Ensembl ID	P-value
91612	CHURC1	ENSG00000258289	3.26e-06
121536	AEBP2	ENSG00000139154	8.44e-06
253980	KCTD13	ENSG00000174943	1.69e-05
124565	SLC38A10	ENSG00000157637	1.85e-05
100132476	KRTAP4-7	ENSG00000240871	2.1e-05
65083	NOL6	ENSG00000165271	3.21e-05
84612	PARD6B	ENSG00000124171	3.37e-05
5972	REN	ENSG00000143839	4.29e-05
285527	FRYL	ENSG00000075539	4.59e-05
345895	RSPH4A	ENSG00000111834	5.48e-05
11178	LZTS1	ENSG00000061337	5.49e-05
5002	SLC22A18	ENSG00000276130	6.19e-05
7059	THBS3	ENSG00000169231	6.72e-05
54102	CLIC6	ENSG00000159212	7.11e-05
3842	TNPO1	ENSG00000083312	8.32e-05
342346	C16orf96	ENSG00000205832	9.21e-05
