Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	7.9e-153
587	BCAT2	ENSG00000105552	1.79e-99
338	APOB	ENSG00000084674	1.02e-92
345	APOC3	ENSG00000110245	4.72e-87
23624	CBLC	ENSG00000142273	5.73e-84
51085	MLXIPL	ENSG00000009950	9.13e-62
8882	ZPR1	ENSG00000109917	8.61e-59
116519	APOA5	ENSG00000110243	8.07e-58
51129	ANGPTL4	ENSG00000167772	2.8500000000000004e-56
9031	BAZ1B	ENSG00000009954	1.0699999999999998e-52
84811	BUD13	ENSG00000137656	9.87e-52
23173	METAP1	ENSG00000164024	7.28e-41
5817	PVR	ENSG00000073008	7.729999999999999e-38
5049	PAFAH1B2	ENSG00000168092	8.990000000000001e-36
221037	JMJD1C	ENSG00000171988	6.43e-32
337	APOA4	ENSG00000110244	8.070000000000001e-31
113201	GOLM2	ENSG00000166734	1.4500000000000002e-27
255738	PCSK9	ENSG00000169174	1.3e-26
84226	C2orf16	ENSG00000221843	1.42e-23
11321	GPN1	ENSG00000198522	3.53e-22
57678	GPAM	ENSG00000119927	2.26e-21
3990	LIPC	ENSG00000166035	2.1e-20
8890	EIF2B4	ENSG00000115211	4.97e-18
4018	LPA	ENSG00000198670	9.25e-18
26160	IFT172	ENSG00000138002	1.44e-17
125931	CEACAM20	ENSG00000273777	3.25e-17
117155	CATSPER2	ENSG00000166762	1.51e-14
25764	HYPK	ENSG00000242028	1.77e-14
161497	STRC	ENSG00000242866	2.4e-14
80237	ELL3	ENSG00000128886	3.19e-14
2923	PDIA3	ENSG00000167004	3.86e-14
9836	LCMT2	ENSG00000168806	1.24e-13
7158	TP53BP1	ENSG00000067369	3.33e-13
84277	DNAJC30	ENSG00000176410	7.47e-13
5140	PDE3B	ENSG00000152270	1.31e-12
80339	PNPLA3	ENSG00000100344	3.12e-12
64116	SLC39A8	ENSG00000138821	4.01e-10
2696	GIPR	ENSG00000010310	4.05e-10
3949	LDLR	ENSG00000130164	5.49e-10
7772	ZNF229	ENSG00000278318	1.26e-09
126695	KDF1	ENSG00000175707	3.63e-09
83706	FERMT3	ENSG00000149781	4.27e-09
3931	LCAT	ENSG00000213398	6.09e-09
10019	SH2B3	ENSG00000111252	9.4e-09
