Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	1.17e-120
11183	MAP4K5	ENSG00000012983	1.44e-75
51085	MLXIPL	ENSG00000009950	1.61e-61
338	APOB	ENSG00000084674	1.78e-37
11321	GPN1	ENSG00000198522	3.56e-36
1071	CETP	ENSG00000087237	7.760000000000001e-35
255738	PCSK9	ENSG00000169174	2.49e-34
4018	LPA	ENSG00000198670	2.88e-31
350	APOH	ENSG00000091583	5.39e-26
8890	EIF2B4	ENSG00000115211	2.38e-25
116519	APOA5	ENSG00000110243	6.85e-23
4023	LPL	ENSG00000175445	1.86e-22
337	APOA4	ENSG00000110244	3.22e-22
345	APOC3	ENSG00000110245	3.52e-22
23460	ABCA6	ENSG00000154262	1.3300000000000001e-21
84811	BUD13	ENSG00000137656	2.48e-21
5049	PAFAH1B2	ENSG00000168092	3.8e-19
4318	MMP9	ENSG00000100985	7.51e-19
3949	LDLR	ENSG00000130164	5.08e-18
6580	SLC22A1	ENSG00000175003	7.61e-14
57159	TRIM54	ENSG00000138100	2.18e-13
3990	LIPC	ENSG00000166035	3.73e-13
23461	ABCA5	ENSG00000154265	8.7e-13
90203	SNX21	ENSG00000124104	7.76e-12
84277	DNAJC30	ENSG00000176410	1.23e-11
5476	CTSA	ENSG00000064601	2.24e-11
51129	ANGPTL4	ENSG00000167772	3.15e-11
221037	JMJD1C	ENSG00000171988	3.48e-11
8884	SLC5A6	ENSG00000138074	4.43e-11
83650	SLC35G5	ENSG00000285084	3.31e-10
94137	RP1L1	ENSG00000183638	3.55e-10
169436	STKLD1	ENSG00000281245	3.91e-10
140831	ZSWIM3	ENSG00000132801	5.02e-10
22837	COBLL1	ENSG00000082438	5.57e-10
146894	CD300LG	ENSG00000161649	6.23e-10
5265	SERPINA1	ENSG00000277377	1.08e-09
23173	METAP1	ENSG00000164024	2.09e-09
728780	ANKDD1B	ENSG00000189045	4.51e-09
22932	POMZP3	ENSG00000276464	6.6e-09
23012	STK38L	ENSG00000211455	8.91e-09
5729	PTGDR	ENSG00000168229	2.15e-07
23524	SRRM2	ENSG00000167978	3.96e-07
2911	GRM1	ENSG00000152822	7.94e-07
