Entrez	Gene Symbol	Ensembl ID	P-value
19	ABCA1	ENSG00000165029	1.57e-136
3931	LCAT	ENSG00000213398	1.7799999999999998e-95
1071	CETP	ENSG00000087237	1.66e-61
949	SCARB1	ENSG00000073060	3.9599999999999997e-60
4023	LPL	ENSG00000175445	8.23e-55
335	APOA1	ENSG00000118137	1.44e-45
3990	LIPC	ENSG00000166035	1.3100000000000002e-27
9388	LIPG	ENSG00000101670	2.2e-23
116519	APOA5	ENSG00000110243	4.6e-20
5140	PDE3B	ENSG00000152270	4.93e-19
27329	ANGPTL3	ENSG00000132855	1.15e-16
55908	ANGPTL8	ENSG00000130173	1.82e-15
10062	NR1H3	ENSG00000025434	2.12e-14
338	APOB	ENSG00000084674	6.85e-14
5346	PLIN1	ENSG00000166819	1.2e-13
51129	ANGPTL4	ENSG00000167772	5.11e-11
5468	PPARG	ENSG00000132170	3.39e-10
