Entrez	Gene Symbol	Ensembl ID	P-value
9719	ADAMTSL2	ENSG00000197859	1e-13
81794	ADAMTS10	ENSG00000142303	4e-13
57623	ZFAT	ENSG00000066827	6e-09
5654	HTRA1	ENSG00000166033	1e-08
55636	CHD7	ENSG00000171316	8e-07
56981	PRDM11	ENSG00000019485	4e-06
115426	UHRF2	ENSG00000147854	8e-06
7273	TTN	ENSG00000155657	1e-05
84629	TNRC18	ENSG00000182095	1e-05
4864	NPC1	ENSG00000141458	1e-05
256364	EML3	ENSG00000149499	3e-05
6526	SLC5A3	ENSG00000198743	3e-05
55128	TRIM68	ENSG00000167333	4e-05
5046	PCSK6	ENSG00000140479	4e-05
3480	IGF1R	ENSG00000140443	4e-05
9146	HGS	ENSG00000185359	5e-05
91754	NEK9	ENSG00000119638	5e-05
10226	PLIN3	ENSG00000105355	6e-05
54841	BIVM	ENSG00000134897	6e-05
9611	NCOR1	ENSG00000141027	7e-05
2660	MSTN	ENSG00000138379	7e-05
84948	TIGD5	ENSG00000278016	7e-05
4091	SMAD6	ENSG00000137834	8e-05
10818	FRS2	ENSG00000166225	9e-05
