Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
1071	CETP	ENSG00000087237	1.6500000000000003e-179
23624	CBLC	ENSG00000142273	3.08e-61
255738	PCSK9	ENSG00000169174	3.8200000000000004e-56
3990	LIPC	ENSG00000166035	2.64e-55
4318	MMP9	ENSG00000100985	5.89e-50
338	APOB	ENSG00000084674	1.5900000000000002e-37
345	APOC3	ENSG00000110245	2.18e-34
335	APOA1	ENSG00000118137	2.5200000000000002e-29
5817	PVR	ENSG00000073008	1.5e-27
90203	SNX21	ENSG00000124104	1.42e-26
5476	CTSA	ENSG00000064601	6.41e-26
140831	ZSWIM3	ENSG00000132801	4.93e-24
337	APOA4	ENSG00000110244	5.37e-18
343263	MYBPHL	ENSG00000221986	6.33e-18
5049	PAFAH1B2	ENSG00000168092	8.55e-18
3949	LDLR	ENSG00000130164	9.74e-17
3931	LCAT	ENSG00000213398	1.74e-15
728780	ANKDD1B	ENSG00000189045	2.11e-15
2524	FUT2	ENSG00000176920	3.33e-15
9507	ADAMTS4	ENSG00000158859	1.13e-14
1952	CELSR2	ENSG00000143126	1.63e-14
64241	ABCG8	ENSG00000143921	2.92e-14
6559	SLC12A3	ENSG00000070915	3.65e-14
19	ABCA1	ENSG00000165029	7.34e-14
10087	CERT1	ENSG00000113163	2e-13
336	APOA2	ENSG00000158874	4.63e-13
64240	ABCG5	ENSG00000138075	5.64e-13
9709	HERPUD1	ENSG00000051108	5.99e-13
350	APOH	ENSG00000091583	1.71e-12
10005	ACOT8	ENSG00000101473	6e-12
90199	WFDC8	ENSG00000158901	7.72e-12
78992	YIPF2	ENSG00000130733	1.74e-11
675	BRCA2	ENSG00000139618	1.79e-11
134359	POC5	ENSG00000152359	2.4e-11
949	SCARB1	ENSG00000073060	2.89e-11
8567	MADD	ENSG00000110514	6.34e-11
284358	MAMSTR	ENSG00000176909	8.63e-11
254268	AKNAD1	ENSG00000162641	1.37e-10
280664	WFDC10B	ENSG00000182931	1.71e-10
54905	CYP2W1	ENSG00000073067	2.12e-10
3837	KPNB1	ENSG00000108424	2.23e-10
85363	TRIM5	ENSG00000132256	3.07e-10
57468	SLC12A5	ENSG00000124140	3.7e-10
55062	WIPI1	ENSG00000070540	2.31e-09
391253	SPINT4	ENSG00000149651	2.69e-09
54938	SARS2	ENSG00000283104	2.73e-09
284612	SYPL2	ENSG00000143028	3.46e-09
10062	NR1H3	ENSG00000025434	4.16e-09
1374	CPT1A	ENSG00000110090	4.34e-09
10816	SPINT3	ENSG00000101446	5.01e-09
125931	CEACAM20	ENSG00000273777	5.44e-09
54854	FAM83E	ENSG00000105523	6.77e-09
256006	ANKRD31	ENSG00000145700	7.47e-09
23305	ACSL6	ENSG00000164398	3.57e-07
