Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
587	BCAT2	ENSG00000105552	6.24e-92
23624	CBLC	ENSG00000142273	3.06e-78
4023	LPL	ENSG00000175445	4.79e-71
11183	MAP4K5	ENSG00000012983	1.89e-53
51085	MLXIPL	ENSG00000009950	2.72e-45
8882	ZPR1	ENSG00000109917	2.42e-43
116519	APOA5	ENSG00000110243	1.71e-42
84811	BUD13	ENSG00000137656	3.72e-41
3990	LIPC	ENSG00000166035	7.49e-38
5817	PVR	ENSG00000073008	2.72e-36
255738	PCSK9	ENSG00000169174	7.42e-35
51129	ANGPTL4	ENSG00000167772	8.21e-30
5049	PAFAH1B2	ENSG00000168092	1.37e-28
23173	METAP1	ENSG00000164024	5.63e-28
337	APOA4	ENSG00000110244	6.54e-28
345	APOC3	ENSG00000110245	4.660000000000001e-27
84226	C2orf16	ENSG00000221843	3.24e-23
11321	GPN1	ENSG00000198522	3.19e-22
113201	GOLM2	ENSG00000166734	6.29e-19
125931	CEACAM20	ENSG00000273777	4.8e-18
338	APOB	ENSG00000084674	8.58e-18
8890	EIF2B4	ENSG00000115211	2.74e-17
26160	IFT172	ENSG00000138002	3.25e-17
1071	CETP	ENSG00000087237	3.86e-17
4018	LPA	ENSG00000198670	2.16e-16
221037	JMJD1C	ENSG00000171988	3.32e-16
3949	LDLR	ENSG00000130164	3.71e-15
146894	CD300LG	ENSG00000161649	1.49e-13
25764	HYPK	ENSG00000242028	2.47e-11
343263	MYBPHL	ENSG00000221986	3.07e-11
161497	STRC	ENSG00000242866	4.64e-11
2923	PDIA3	ENSG00000167004	1.09e-10
3931	LCAT	ENSG00000213398	1.15e-10
9836	LCMT2	ENSG00000168806	1.23e-10
80237	ELL3	ENSG00000128886	1.6e-10
117155	CATSPER2	ENSG00000166762	1.95e-10
23460	ABCA6	ENSG00000154262	2.24e-10
64241	ABCG8	ENSG00000143921	3.94e-10
7771	ZNF112	ENSG00000062370	4e-10
2696	GIPR	ENSG00000010310	5.43e-10
353355	ZNF233	ENSG00000159915	6.25e-10
78992	YIPF2	ENSG00000130733	1.06e-09
7158	TP53BP1	ENSG00000067369	2.22e-09
84277	DNAJC30	ENSG00000176410	6.9e-09
64240	ABCG5	ENSG00000138075	7.81e-09
7772	ZNF229	ENSG00000278318	8.81e-09
