Entrez	Gene Symbol	P-value	Beta
8882	ZPR1	1e-200	0.213767
4023	LPL	8e-140	0.191423
338	APOB	1e-94	0.117
2646	GCKR	4.999999999999999e-84	0.0912566
4018	LPA	4e-65	0.144606
51085	MLXIPL	6e-60	0.109861
85440	DOCK7	7.999999999999999e-50	0.0734653
51129	ANGPTL4	2.9999999999999997e-47	0.237253
53345	TM6SF2	7e-41	0.117097
22837	COBLL1	5e-23	0.046541
2590	GALNT2	3e-21	0.0445751
7158	TP53BP1	6e-20	0.133429
146894	CD300LG	4e-19	0.116986
3083	HGFAC	7e-16	0.0383998
84870	RSPO3	1e-15	0.0368521
3949	LDLR	3e-14	0.0526187
4299	AFF1	1e-13	0.0349883
8289	ARID1A	2e-13	0.113366
221037	JMJD1C	3e-12	0.0320131
5340	PLG	7e-12	0.0619072
6804	STX1A	1e-11	0.0717408
6580	SLC22A1	3e-11	0.0597999
54536	EXOC6	2e-10	0.0297976
3699	ITIH3	5e-10	0.0436908
80790	CMIP	8e-10	0.0307446
