Entrez	Gene Symbol	Ensembl ID	P-value
249	ALPL	ENSG00000162551	2.9e-83
6694	SPP2	ENSG00000072080	2.3e-26
142680	SLC34A3	ENSG00000198569	8.9e-26
11227	GALNT5	ENSG00000136542	2.4e-22
56172	ANKH	ENSG00000154122	2.4e-17
5167	ENPP1	ENSG00000197594	3.9e-17
23682	RAB38	ENSG00000123892	8e-11
368	ABCC6	ENSG00000275331	2e-10
846	CASR	ENSG00000036828	7.4e-09
81579	PLA2G12A	ENSG00000123739	1.5e-08
83463	MXD3	ENSG00000213347	2.7e-08
6569	SLC34A1	ENSG00000131183	4.3e-08
325	APCS	ENSG00000132703	9.5e-08
8074	FGF23	ENSG00000118972	1.9e-07
340024	SLC6A19	ENSG00000174358	4.3e-07
11200	CHEK2	ENSG00000183765	1.4e-06
10019	SH2B3	ENSG00000111252	1.6e-06
