Entrez	Gene Symbol	P-value	Beta
4018	LPA	4e-80	
1952	CELSR2	1.9999999999999998e-26	
6581	SLC22A3	9e-21	
348	APOE	5e-20	
2242	FES	2e-16	
10933	MORF4L1	5e-16	
221692	PHACTR1	1e-15	
6597	SMARCA4	8e-15	
255738	PCSK9	2e-14	
11173	ADAMTS7	4e-14	
8613	PLPP3	6e-13	
2982	GUCY1A1	2e-11	
4846	NOS3	1e-10	
65065	NBEAL1	1e-10	
5340	PLG	1e-10	
1282	COL4A1	1e-10	
56895	AGPAT4	1e-09	
5819	NECTIN2	1e-09	
4023	LPL	2e-09	
55013	MCUB	2e-09	
949	SCARB1	4e-09	
143872	ARHGAP42	5e-09	
55603	TENT5A	6e-09	
7040	TGFB1	6e-09	
10274	STAG1	9e-09	
1012	CDH13	2e-08	
23092	ARHGAP26	2e-08	
344758	GPR149	3e-08	
3145	HMBS	3e-08	
6582	SLC22A2	4e-08	
23075	SWAP70	4e-08	
8633	UNC5C	4e-08	
4088	SMAD3	5e-08	
