Entrez	Gene Symbol	Ensembl ID	P-value
675	BRCA2	ENSG00000139618	4.28e-08
472	ATM	ENSG00000149311	2.49e-07
672	BRCA1	ENSG00000012048	7.63e-07
79728	PALB2	ENSG00000083093	3.24e-06
22895	RPH3A	ENSG00000089169	1.09e-05
767	CA8	ENSG00000178538	1.81e-05
7099	TLR4	ENSG00000136869	3.27e-05
146754	DNAH2	ENSG00000183914	4.44e-05
284293	HMSD	ENSG00000221887	4.7e-05
90410	IFT20	ENSG00000109083	5.14e-05
22827	PUF60	ENSG00000274081	5.77e-05
350	APOH	ENSG00000091583	7.19e-05
152816	ODAPH	ENSG00000174792	8.57e-05
79723	SUV39H2	ENSG00000152455	9.17e-05
