Entrez	Gene Symbol	P-value	Beta
8882	ZPR1	1e-200	0.222533
51129	ANGPTL4	6e-77	0.303062
85440	DOCK7	5.999999999999999e-54	0.0739804
2646	GCKR	9e-52	0.0707044
51085	MLXIPL	6e-50	0.100858
9415	FADS2	6e-45	0.0671596
146894	CD300LG	3.0000000000000003e-31	0.150927
4023	LPL	1.9999999999999998e-26	0.184228
7158	TP53BP1	3e-25	0.150539
84166	NLRC5	2e-22	0.13103
22837	COBLL1	2e-22	0.0455194
4299	AFF1	3e-17	0.0393702
8854	ALDH1A2	8e-17	0.0428877
2590	GALNT2	1e-14	0.0360681
80790	CMIP	1e-14	0.0383693
84870	RSPO3	2e-13	0.0338492
10726	NUDC	4e-13	0.0627562
144347	RFLNA	1e-12	0.0331394
10351	ABCA8	2e-11	0.0646692
5819	NECTIN2	2e-11	0.0569927
3626	INHBC	4e-11	0.0351685
10062	NR1H3	5e-10	0.0392702
57794	SUGP1	1e-09	0.0526567
