Entrez	Gene Symbol	P-value	Beta
58513	EPS15L1	4e-136	0.07684013
5709	PSMD3	2e-118	0.06279266
63892	THADA	2e-94	0.08724153
2920	CXCL2	5.9999999999999996e-92	0.04590991
1021	CDK6	2e-89	0.07652959
9487	PIGL	1.0000000000000001e-72	0.039929066
55636	CHD7	2e-65	0.04856192
3574	IL7	4e-65	0.043748986
6372	CXCL6	2e-57	0.036732424
8826	IQGAP1	2e-47	0.034450416
9750	RIPOR2	2e-46	0.03182006
1441	CSF3R	5e-40	0.029900374
10581	IFITM2	6e-38	0.029972525
11278	KLF12	6e-38	0.031632476
1788	DNMT3A	2e-37	0.031412944
5329	PLAUR	6e-37	0.038606077
54854	FAM83E	8.999999999999999e-36	0.03437423
27086	FOXP1	2e-35	0.08930639
150280	HORMAD2	5e-35	0.027492745
2322	FLT3	2e-33	0.02808306
29091	STXBP6	9.999999999999999e-33	0.027052576
56926	NCLN	1.9999999999999998e-32	0.16811194
55843	ARHGAP15	4.999999999999999e-32	0.1731509
5937	RBMS1	7.0000000000000015e-31	0.029739955
7087	ICAM5	3e-29	0.025531452
3559	IL2RA	5.0000000000000004e-29	0.0422412
4049	LTA	6e-29	0.029798461
152100	CMC1	1.9999999999999997e-28	0.032320656
23526	ARHGAP45	1.9999999999999997e-28	0.040903
1997	ELF1	3e-28	0.035603557
7187	TRAF3	3e-28	0.029380327
118429	ANTXR2	5e-28	0.024268007
64123	ADGRL4	4e-27	0.06737784
3557	IL1RN	5e-27	0.023974324
3676	ITGA4	5e-27	0.024073826
55289	ACOXL	9.999999999999999e-27	0.023723256
7597	ZBTB25	1.9999999999999998e-26	0.025334708
9256	TSPOAP1	1.9999999999999998e-26	0.10502854
57673	BEND3	3e-25	0.023839688
84166	NLRC5	5e-25	0.02300379
30844	EHD4	3e-24	0.026829943
128611	ZNF831	1.0000000000000001e-23	0.023445677
23030	KDM4B	4.0000000000000004e-23	0.026358124
84159	ARID5B	2e-22	0.02278713
8178	ELL	3e-22	0.023413321
63893	UBE2O	5e-22	0.025855176
3654	IRAK1	6e-22	0.023521435
27143	PALD1	1e-21	0.05370436
29072	SETD2	2e-21	0.023702715
1029	CDKN2A	2e-21	0.023587987
286	ANK1	2e-21	0.024685413
1520	CTSS	3e-21	0.021057623
132720	FAM241A	3e-21	0.021019306
57178	ZMIZ1	4e-21	0.021157902
6794	STK11	4e-21	0.025891943
80762	NDFIP1	2e-20	0.021090075
253461	ZBTB38	2e-20	0.020925023
168537	GIMAP7	6e-20	0.024096066
84619	ZGPAT	7e-20	0.021516526
221895	JAZF1	1e-19	0.025140513
57533	TBC1D14	4e-19	0.020533057
79142	PHF23	5e-19	0.02798415
7015	TERT	5e-19	0.019951025
28	ABO	6e-19	0.025657225
1236	CCR7	7e-19	0.051750287
2113	ETS1	1e-18	0.019607894
165324	UBXN2A	2e-18	0.029082365
6708	SPTA1	3e-18	0.021777662
4063	LY9	4e-18	0.019399447
1879	EBF1	6e-18	0.036078785
168850	ZNF800	7e-18	0.069546215
1440	CSF3	1e-17	0.08419483
22821	RASA3	1e-17	0.019779377
79819	DNAI4	1e-17	0.021498606
64231	MS4A6A	2e-17	0.01958226
132660	LIN54	3e-17	0.019162046
56997	COQ8A	3e-17	0.018658442
7297	TYK2	5e-17	0.10432634
167465	ZNF366	5e-17	0.029629355
1901	S1PR1	6e-17	0.064735726
2625	GATA3	7e-17	0.024026794
22856	CHSY1	8e-17	0.029725168
6513	SLC2A1	9e-17	0.024279775
118426	BORCS5	9e-17	0.08435163
79961	DENND2D	1e-16	0.019690953
11030	RBPMS	1e-16	0.020842977
22924	MAPRE3	1e-16	0.020086292
23786	BCL2L13	1e-16	0.018375825
51564	HDAC7	2e-16	0.048169993
9555	MACROH2A1	3e-16	0.05971532
3096	HIVEP1	4e-16	0.019480884
2289	FKBP5	4e-16	0.01982448
79890	RIN3	5e-16	0.03075464
57130	ATP13A1	7e-16	0.035798814
388931	MFSD2B	7e-16	0.02087998
9679	FAM53B	9e-16	0.02843687
1238	ACKR2	1e-15	0.018616052
9938	ARHGAP25	1e-15	0.02042342
6621	SNAPC4	2e-15	0.018031264
163486	DENND1B	3e-15	0.021132065
