Entrez	Gene Symbol	P-value	Beta
10767	HBS1L	3e-127	
867	CBL	4e-73	
1950	EGF	5e-62	
10019	SH2B3	3e-60	
5792	PTPRF	5e-56	
57688	ZSWIM6	7e-54	
50650	ARHGEF3	3e-52	
948	CD36	3e-37	
7066	THPO	7e-37	
26052	DNM3	2.0000000000000002e-29	
91768	CABLES1	9.999999999999999e-29	
10257	ABCC4	3e-26	
375033	PEAR1	4.0000000000000004e-23	
11046	SLC35D2	4.0000000000000004e-23	
221037	JMJD1C	8e-22	
22925	PLA2R1	4e-21	
7015	TERT	3e-20	
80762	NDFIP1	2e-19	
80339	PNPLA3	3e-19	
2646	GCKR	1e-18	
514	ATP5F1E	5e-18	
5297	PI4KA	8e-18	
22818	COPZ1	4e-17	
3569	IL6	7e-17	
5351	PLOD1	1e-16	
10420	TESK2	8e-16	
23240	TMEM131L	1e-15	
342618	SLFN14	7e-15	
55711	FAR2	1e-14	
1373	CPS1	5e-14	
7127	TNFAIP2	9e-14	
30845	EHD3	6e-13	
6002	RGS12	2e-12	
147968	CAPN12	3e-12	
148823	GCSAML	4e-12	
81671	VMP1	5e-12	
54855	TENT5C	8e-12	
116519	APOA5	2e-11	
647087	STMP1	2e-11	
2939	GSTA2	3e-11	
9734	HDAC9	4e-11	
8527	DGKD	9e-11	
22955	SCMH1	1e-10	
5728	PTEN	1e-10	
3480	IGF1R	2e-10	
25893	TRIM58	3e-10	
2590	GALNT2	5e-10	
11176	BAZ2A	6e-10	
161882	ZFPM1	8e-10	
79987	SVEP1	1e-09	
9522	SCAMP1	2e-09	
85439	STON2	3e-09	
2011	MARK2	4e-09	
9846	GAB2	4e-09	
729830	FHIP1A	5e-09	
2122	MECOM	5e-09	
5339	PLEC	5e-09	
164656	TMPRSS6	7e-09	
28	ABO	8e-09	
8997	KALRN	1e-08	
6927	HNF1A	1e-08	
7171	TPM4	1e-08	
2997	GYS1	2e-08	
136319	MTPN	2e-08	
51196	PLCE1	2e-08	
87	ACTN1	2e-08	
829	CAPZA1	2e-08	
8522	GAS7	2e-08	
5144	PDE4D	3e-08	
132954	PDCL2	3e-08	
64793	CEP85	3e-08	
80853	KDM7A	4e-08	
4899	NRF1	5e-08	
