Entrez	Gene Symbol	Ensembl ID	P-value
1071	CETP	ENSG00000087237	3.94e-302
338	APOB	ENSG00000084674	3.28e-69
345	APOC3	ENSG00000110245	1.74e-37
348	APOE	ENSG00000130203	5.89e-37
255738	PCSK9	ENSG00000169174	3.18e-36
350	APOH	ENSG00000091583	7.63e-29
3990	LIPC	ENSG00000166035	3.24e-26
9709	HERPUD1	ENSG00000051108	3.59e-26
23460	ABCA6	ENSG00000154262	9.66e-26
169436	STKLD1	ENSG00000281245	1.16e-18
23461	ABCA5	ENSG00000154265	2.67e-16
4018	LPA	ENSG00000198670	1.13e-14
3949	LDLR	ENSG00000130164	2.6e-14
6559	SLC12A3	ENSG00000070915	3.07e-14
6560	SLC12A4	ENSG00000124067	5.61e-13
80339	PNPLA3	ENSG00000100344	1.17e-12
123904	NRN1L	ENSG00000188038	4.64e-12
84166	NLRC5	ENSG00000140853	5.09e-12
4775	NFATC3	ENSG00000072736	2.08e-11
78992	YIPF2	ENSG00000130733	2.38e-11
29989	OBP2B	ENSG00000280584	4.11e-11
337	APOA4	ENSG00000110244	6.68e-11
19	ABCA1	ENSG00000165029	9.76e-11
29780	PARVB	ENSG00000188677	1.06e-10
3931	LCAT	ENSG00000213398	6.37e-10
10072	DPP3	ENSG00000254986	7.43e-10
5265	SERPINA1	ENSG00000277377	1.48e-09
6580	SLC22A1	ENSG00000175003	1.53e-09
54920	DUS2	ENSG00000167264	2.21e-09
5049	PAFAH1B2	ENSG00000168092	3.13e-09
64240	ABCG5	ENSG00000138075	3.27e-09
9755	TBKBP1	ENSG00000198933	3.39e-09
4318	MMP9	ENSG00000100985	4.78e-09
3837	KPNB1	ENSG00000108424	5.05e-09
10351	ABCA8	ENSG00000141338	8.32e-09
4493	MT1E	ENSG00000169715	9.73e-09
57763	ANKRA2	ENSG00000164331	1.86e-07
