Entrez	Gene Symbol	P-value	Beta
10509	SEMA4B	3e-35	1.25
80326	WNT10A	3e-23	1.2
399909	PCNX3	9e-22	1.12
166378	AFG2A	6e-16	1.11
2255	FGF10	1e-15	1.11
23274	CLEC16A	2e-15	1.1
118426	BORCS5	1e-14	1.1
1475	CSTA	2e-13	1.13
10913	EDAR	3e-12	1.15
3918	LAMC2	4e-12	1.09
4660	PPP1R12B	6e-12	1.08
6854	SYN2	1e-11	1.12
26579	MYEOV	3e-11	1.11
79783	SUGCT	3e-11	1.1
51733	UPB1	5e-10	1.11
9474	ATG5	1e-09	1.08
1739	DLG1	2e-09	1.08
6461	SHB	1e-08	1.08
89797	NAV2	1e-08	1.11
10395	DLC1	1e-08	1.14
80339	PNPLA3	1e-08	1.09
115548	FCHO2	3e-08	1.07
55765	INAVA	3e-08	1.09
84552	PARD6G	3e-08	1.08
54822	TRPM7	4e-08	1.11
