Entrez	Gene Symbol	P-value	Beta
8334	H2AC6	0.0	
5693	PSMB5	0.0	
10767	HBS1L	0.0	
10723	SLC12A7	2e-311	
26284	ERAL1	2e-267	
51251	NT5C3A	1.0000000000000001e-243	
25893	TRIM58	8e-224	
7037	TFRC	3e-217	
55553	SOX6	1e-207	
55466	DNAJA4	2e-197	
7036	TFR2	3e-160	
22818	COPZ1	8e-157	
348	APOE	7e-155	
91750	LIN52	9e-138	
6006	RHCE	4.9999999999999994e-136	
5337	PLD1	1e-121	
28	ABO	1e-111	
23250	ATP11A	8e-107	
6708	SPTA1	1e-103	
4642	MYO1D	2e-99	
493	ATP2B4	1e-94	
140688	NOL4L	8.000000000000001e-81	
5524	PTPA	3e-77	
53335	BCL11A	9e-77	
6453	ITSN1	5.000000000000001e-75	
665	BNIP3L	1e-74	
948	CD36	7e-73	
92140	MTDH	2.0000000000000002e-72	
10171	RCL1	3e-72	
6710	SPTB	6e-69	
254102	EHBP1L1	4e-68	
145407	ARMH4	1e-64	
220972	MARCHF8	6e-64	
90459	ERI1	2e-62	
388588	SMIM1	4e-61	
92346	C1orf105	5.0000000000000005e-61	
10036	CHAF1A	7e-58	
11322	TMC6	2e-57	
2590	GALNT2	7e-54	
286	ANK1	1e-53	
284904	SEC14L4	7.999999999999999e-50	
8882	ZPR1	3e-49	
6521	SLC4A1	1e-48	
80007	C10orf88	8e-48	
3042	HBM	2.9999999999999997e-47	
51312	SLC25A37	2.9999999999999997e-47	
7357	UGCG	4e-47	
3842	TNPO1	4.000000000000001e-45	
55691	FRMD4A	5.999999999999999e-44	
1870	E2F2	3e-43	
374618	TEX9	5e-43	
23645	PPP1R15A	2e-41	
51130	ASB3	1e-40	
57609	DIP2B	4e-40	
11200	CHEK2	3e-39	
5891	MOK	3e-39	
51174	TUBD1	6e-39	
5933	RBL1	7e-39	
10053	AP1M2	1e-38	
283450	HECTD4	4e-38	
23317	DNAJC13	4e-38	
116444	GRIN3B	5e-38	
7332	UBE2L3	7e-37	
342618	SLFN14	1e-36	
23200	ATP11B	2e-36	
26112	CCDC69	3e-35	
2646	GCKR	2.0000000000000003e-34	
27236	ARFIP1	3e-34	
3607	FOXK2	6e-34	
3098	HK1	9.999999999999999e-33	
51129	ANGPTL4	5e-30	
84163	GTF2IRD2	5.0000000000000004e-29	
26065	LSM14A	5e-28	
55027	HEATR3	3e-27	
64093	SMOC1	1.9999999999999998e-26	
5295	PIK3R1	1.9999999999999998e-26	
7375	USP4	3e-26	
51347	TAOK3	7e-26	
57448	BIRC6	3e-24	
55062	WIPI1	1.0000000000000001e-23	
8537	BCAS1	3e-23	
338	APOB	4.0000000000000004e-23	
2260	FGFR1	5e-23	
6502	SKP2	6e-23	
54974	THG1L	1e-22	
23244	PDS5A	1e-22	
57128	LYRM4	2e-22	
63027	SLC22A23	2e-22	
6240	RRM1	3e-22	
9388	LIPG	7e-22	
54498	SMOX	1e-21	
6793	STK10	4e-21	
23075	SWAP70	5e-21	
4524	MTHFR	7e-21	
7203	CCT3	7e-21	
10058	ABCB6	3e-20	
84923	VCF1	4e-20	
81704	DOCK8	7e-20	
23224	SYNE2	1e-19	
57460	PPM1H	2e-19	
54443	ANLN	3e-19	
55215	FANCI	6e-19	
9513	FXR2	8e-19	
55532	SLC30A10	1e-18	
5883	RAD9A	1e-18	
1455	CSNK1G2	2e-18	
2766	GMPR	2e-18	
8898	MTMR2	6e-18	
8660	IRS2	3e-17	
9943	OXSR1	4e-17	
55666	NPLOC4	5e-17	
85413	SLC22A16	9e-17	
60678	EEFSEC	1e-16	
9684	LRRC14	1e-16	
3570	IL6R	1e-16	
115286	SLC25A26	2e-16	
375449	MAST4	3e-16	
3557	IL1RN	4e-16	
64123	ADGRL4	4e-16	
80339	PNPLA3	4e-16	
9033	PKD2L1	9e-16	
83892	KCTD10	1e-15	
7018	TF	1e-15	
9663	LPIN2	2e-15	
9859	CEP170	2e-15	
57480	PLEKHG1	3e-15	
25	ABL1	5e-15	
22864	R3HDM2	6e-15	
79718	TBL1XR1	7e-15	
28969	BZW2	7e-15	
84941	HSH2D	1e-14	
8031	NCOA4	1e-14	
55589	BMP2K	1e-14	
51571	CYRIB	1e-14	
5913	RAPSN	2e-14	
4756	NEO1	2e-14	
110117499	P3R3URF-PIK3R3	2e-14	
84529	CDIN1	2e-14	
