Entrez	Gene Symbol	P-value	Beta
8854	ALDH1A2	8e-196	0.147002
4018	LPA	4e-55	0.136959
338	APOB	3e-51	0.071209
28	ABO	1e-40	0.0816427
255738	PCSK9	1e-35	0.224665
348	APOE	2e-33	0.0784912
23460	ABCA6	4.9999999999999996e-26	0.167733
84166	NLRC5	7e-26	0.146167
350	APOH	8.000000000000001e-23	0.135075
6484	ST3GAL4	2e-16	0.0755876
3119	HLA-DQB1	5e-15	0.0517789
80339	PNPLA3	4e-13	0.0418537
5265	SERPINA1	4e-12	0.116298
6581	SLC22A3	1e-11	0.116238
4023	LPL	3e-10	0.032749
25959	KANK2	3e-10	0.0317903
6560	SLC12A4	7e-10	0.0445628
