Entrez	Gene Symbol	P-value	Beta
5819	NECTIN2	1e-200	0.457021
4059	BCAM	1e-200	0.414516
4023	LPL	1e-132	0.187128
8854	ALDH1A2	2e-125	0.115105
4018	LPA	3e-94	0.17467
51085	MLXIPL	2e-74	0.124685
9415	FADS2	2.0000000000000002e-72	0.0864949
51129	ANGPTL4	2e-44	0.230057
85440	DOCK7	3e-39	0.064489
7158	TP53BP1	7e-33	0.174336
1952	CELSR2	7.000000000000001e-24	0.0557225
221037	JMJD1C	5e-19	0.0409727
146894	CD300LG	8e-18	0.112537
22837	COBLL1	1e-16	0.039112
3949	LDLR	7e-16	0.0560982
28	ABO	3e-15	0.0469481
5340	PLG	1e-13	0.0669695
10221	TRIB1	2e-12	0.0750193
80790	CMIP	5e-12	0.0344837
23460	ABCA6	7e-12	0.106258
2590	GALNT2	2e-11	0.031809
29958	DMGDH	2e-10	0.0306684
4299	AFF1	2e-10	0.0296792
5331	PLCB3	5e-10	0.0505739
