Entrez	Gene Symbol	P-value	Beta
8882	ZPR1	1e-183	0.1641
348	APOE	1e-100	0.1169
2646	GCKR	6e-64	0.0702
1952	CELSR2	7.9999999999999985e-56	0.075
255738	PCSK9	4e-47	0.21
388323	GLTPD2	8e-40	0.2481
85440	DOCK7	3e-37	0.0532
53345	TM6SF2	1e-35	0.0966
1071	CETP	9.999999999999999e-33	0.0616
84310	C7orf50	1.0000000000000001e-23	0.0415
51129	ANGPTL4	2.0000000000000002e-23	0.1533
4299	AFF1	2e-19	0.0355
51085	MLXIPL	6e-19	0.0469
3482	IGF2R	7e-19	0.0701
8701	DNAH11	1e-15	0.0391
126695	KDF1	1e-15	0.1038
7227	TRPS1	4e-14	0.0334
28983	TMPRSS11E	9e-14	0.0371
6514	SLC2A2	1e-13	0.0434
144108	SPTY2D1	4e-12	0.0298
8435	SOAT2	9e-12	0.0355
675	BRCA2	8e-11	0.0256
350	APOH	9e-11	0.0904
2621	GAS6	1e-10	0.0278
23224	SYNE2	7e-10	0.0338
55219	MACO1	7e-10	0.025
