Entrez	Gene Symbol	Ensembl ID	P-value
23239	PHLPP1	ENSG00000081913	5.77e-06
51735	RAPGEF6	ENSG00000158987	7.05e-06
115861	NXNL1	ENSG00000171773	9.69e-06
158046	NXNL2	ENSG00000130045	1.84e-05
56649	TMPRSS4	ENSG00000137648	2e-05
120776	OR2D2	ENSG00000166368	2.03e-05
112495	GTF3C6	ENSG00000155115	2.24e-05
56929	FEM1C	ENSG00000145780	2.31e-05
340562	SATL1	ENSG00000184788	2.55e-05
84070	FAM186B	ENSG00000135436	2.58e-05
51295	ECSIT	ENSG00000130159	3.06e-05
1757	SARDH	ENSG00000123453	3.6e-05
81034	SLC25A32	ENSG00000164933	4.29e-05
27158	NDOR1	ENSG00000188566	5.58e-05
117531	TMC1	ENSG00000165091	6.37e-05
1280	COL2A1	ENSG00000139219	6.57e-05
81027	TUBB1	ENSG00000101162	6.89e-05
85440	DOCK7	ENSG00000116641	6.97e-05
7994	KAT6A	ENSG00000083168	7.76e-05
116211	TM4SF19	ENSG00000145107	8.16e-05
81555	YIPF5	ENSG00000145817	8.48e-05
54831	BEST2	ENSG00000039987	9.14e-05
