Entrez	Gene Symbol	P-value	Beta
10451	VAV3	2e-51	0.2444
6775	STAT4	2.0000000000000002e-29	0.1321
4026	LPP	3.9999999999999996e-26	0.1064
221178	SPATA13	3e-20	0.0976
7173	TPO	1e-19	0.0906
114904	C1QTNF6	2e-19	0.0903
150280	HORMAD2	2e-16	0.0822
10125	RASGRP1	8e-16	0.0905
2322	FLT3	7e-15	0.3711
3559	IL2RA	4e-14	0.0803
84159	ARID5B	9e-14	0.0934
9744	ACAP1	1e-13	0.0905
7038	TG	4e-13	0.0802
7297	TYK2	1e-12	0.1863
5869	RAB5B	3e-12	0.0698
9047	SH2D2A	8e-11	0.0678
126129	CPT1C	1e-10	0.0659
27244	SESN1	2e-10	0.0886
440574	MICOS10	2e-10	0.064
64771	ILRUN	3e-10	0.0657
80726	IQCN	3e-10	0.0766
145508	CEP128	3e-10	0.07
90355	MACIR	3e-10	0.0683
5878	RAB5C	5e-10	0.0801
113	ADCY7	1e-09	0.3754
7098	TLR3	2e-09	0.0649
128178	EDARADD	2e-09	0.0627
10846	PDE10A	2e-09	0.0657
2289	FKBP5	7e-09	0.0766
6854	SYN2	8e-09	0.0688
5695	PSMB7	1e-08	0.0574
10010	TANK	1e-08	0.076
53841	CDHR5	1e-08	0.0658
3643	INSR	2e-08	0.0562
4124	MAN2A1	2e-08	0.0586
919	CD247	2e-08	0.0593
374470	C12orf42	2e-08	0.0638
337867	UBAC2	3e-08	0.057
10666	CD226	3e-08	0.0705
4772	NFATC1	3e-08	0.0751
8764	TNFRSF14	4e-08	0.0825
