Entrez	Gene Symbol	Ensembl ID	P-value
3010	H1-6	ENSG00000187475	6.37e-06
91373	UAP1L1	ENSG00000197355	6.6e-06
81127	OR4K15	ENSG00000169488	1.11e-05
341880	SLC35F4	ENSG00000151812	1.41e-05
2555	GABRA2	ENSG00000151834	2.11e-05
3849	KRT2	ENSG00000172867	2.21e-05
84436	ZNF528	ENSG00000167555	3.25e-05
79792	GSDMD	ENSG00000278718	4.06e-05
84669	USP32	ENSG00000170832	4.44e-05
316	AOX1	ENSG00000138356	4.73e-05
90865	IL33	ENSG00000137033	5.15e-05
79862	ZNF669	ENSG00000188295	6.26e-05
51129	ANGPTL4	ENSG00000167772	6.53e-05
1936	EEF1D	ENSG00000273594	6.94e-05
83461	CDCA3	ENSG00000111665	7.17e-05
53832	IL20RA	ENSG00000016402	7.57e-05
51088	KLHL5	ENSG00000109790	7.83e-05
23212	RRS1	ENSG00000179041	7.91e-05
200424	TET3	ENSG00000187605	8.53e-05
7737	RNF113A	ENSG00000125352	9.05e-05
25829	TMEM184B	ENSG00000198792	9.1e-05
