Entrez	Gene Symbol	P-value	Beta
79068	FTO	0.0	0.0803
9369	NRXN3	2.9999999999999995e-54	0.0342
2696	GIPR	2e-53	0.0339
25970	SH2B1	2e-52	0.0268
134359	POC5	4e-52	0.027
5607	MAP2K5	9e-51	0.0317
4160	MC4R	2.0000000000000003e-49	0.0943
23211	ZC3H4	6e-49	0.0279
2119	ETV5	8e-48	0.0368
4486	MST1R	5e-46	0.0262
158038	LINGO2	3e-38	0.0239
115	ADCY9	4e-35	0.0235
64771	ILRUN	9e-34	0.023
55705	IPO9	1.9999999999999998e-32	0.0229
131034	CPNE4	7.000000000000001e-29	0.0217
203238	CCDC171	3e-27	0.0188
627	BDNF	3e-27	0.0212
84148	KAT8	4e-27	0.0193
65125	WNK1	9.999999999999999e-27	0.023
55596	ZCCHC8	4.9999999999999996e-26	0.0346
84871	AGBL4	4.9999999999999996e-26	0.0186
9866	TRIM66	7.999999999999999e-26	0.0189
146760	RTN4RL1	5e-24	0.0225
23705	CADM1	6e-24	0.0177
7920	ABHD16A	1.0000000000000001e-23	0.0224
64116	SLC39A8	2.0000000000000002e-23	0.0326
23373	CRTC1	2.0000000000000002e-23	0.0173
286046	XKR6	1e-22	0.0172
8028	MLLT10	4e-22	0.0192
5071	PRKN	2e-21	0.0251
29951	PDZRN4	2e-21	0.0174
4238	MFAP3	2e-21	0.0166
5915	RARB	3e-21	0.0165
2309	FOXO3	3e-21	0.0179
6934	TCF7L2	4e-21	0.0179
57521	RPTOR	5e-21	0.0166
744	MPPED2	5e-21	0.018
5649	RELN	5e-21	0.0175
10452	TOMM40	6e-21	0.0232
79893	GGNBP2	8e-21	0.0164
9472	AKAP6	1e-20	0.0173
7187	TRAF3	3e-20	0.0179
374470	C12orf42	3e-20	0.0199
8631	SKAP1	3e-20	0.0333
6886	TAL1	4e-20	0.016
55024	BANK1	6e-20	0.0179
10207	PATJ	1e-19	0.0157
57578	UNC79	1e-19	0.0166
1795	DOCK3	5e-19	0.0234
55118	CRTAC1	6e-19	0.0164
10642	IGF2BP1	1e-18	0.0161
339479	BRINP3	4e-18	0.0151
23047	PDS5B	6e-18	0.0153
204474	PDILT	1e-17	0.0156
8312	AXIN1	1e-17	0.0171
219402	MTIF3	1e-17	0.0159
1072	CFL1	2e-17	0.0162
3096	HIVEP1	2e-17	0.0155
64901	RANBP17	2e-17	0.0163
54805	CNNM2	3e-17	0.0266
4140	MARK3	5e-17	0.0151
5874	RAB27B	5e-17	0.0189
6514	SLC2A2	5e-17	0.0159
80309	SPHKAP	6e-17	0.0158
121793	TEX29	8e-17	0.0159
137868	SGCZ	8e-17	0.016
170506	DHX36	9e-17	0.0154
5137	PDE1C	1e-16	0.0158
127579	DCST2	1e-16	0.0165
266722	HS6ST3	1e-16	0.0153
23112	TNRC6B	1e-16	0.0147
149428	BNIPL	2e-16	0.0175
161357	MDGA2	2e-16	0.0144
104	ADARB1	2e-16	0.0152
2322	FLT3	3e-16	0.0153
23635	SSBP2	3e-16	0.0161
23660	ZKSCAN5	3e-16	0.0206
23312	DMXL2	4e-16	0.0142
1488	CTBP2	4e-16	0.0162
54796	BNC2	4e-16	0.0202
23031	MAST3	6e-16	0.0152
54858	PGPEP1	9e-16	0.0159
8545	CGGBP1	1e-15	0.023
25839	COG4	1e-15	0.015
7227	TRPS1	1e-15	0.0156
153241	CEP120	2e-15	0.0138
2186	BPTF	2e-15	0.0172
55229	PANK4	2e-15	0.0155
51274	KLF3	3e-15	0.0149
58489	ABHD17C	4e-15	0.0152
65220	NADK	4e-15	0.0135
197358	NLRC3	5e-15	0.0137
3146	HMGB1	5e-15	0.0155
596	BCL2	6e-15	0.0147
2065	ERBB3	7e-15	0.0148
1644	DDC	7e-15	0.0144
55843	ARHGAP15	8e-15	0.0199
54881	TEX10	1e-14	0.0151
2894	GRID1	1e-14	0.0308
6660	SOX5	1e-14	0.0147
29945	ANAPC4	1e-14	0.014
140733	MACROD2	2e-14	0.0195
57698	SHTN1	3e-14	0.0153
26575	RGS17	3e-14	0.0143
57104	PNPLA2	4e-14	0.0142
5930	RBBP6	4e-14	0.0138
7690	ZNF131	5e-14	0.0157
57794	SUGP1	5e-14	0.0179
221035	REEP3	5e-14	0.0131
29789	OLA1	5e-14	0.014
3145	HMBS	6e-14	0.0142
5798	PTPRN	6e-14	0.0191
1373	CPS1	9e-14	0.0153
9320	TRIP12	9e-14	0.0145
84186	ZCCHC7	2e-13	0.0138
8618	CADPS	2e-13	0.0144
22997	IGSF9B	2e-13	0.0164
23293	SMG6	2e-13	0.0135
5587	PRKD1	2e-13	0.035
23266	ADGRL2	3e-13	0.0146
23338	JADE2	3e-13	0.0128
201501	ZBTB7C	3e-13	0.013
463	ZFHX3	3e-13	0.0134
56899	ANKS1B	3e-13	0.0138
54926	UBE2R2	3e-13	0.0212
55924	INKA2	3e-13	0.0128
10283	CWC27	4e-13	0.0127
55534	MAML3	4e-13	0.0142
55743	CHFR	6e-13	0.0142
23042	PDXDC1	6e-13	0.0132
9378	NRXN1	7e-13	0.0178
1012	CDH13	8e-13	0.0141
2792	GNGT1	1e-12	0.0136
55689	YEATS2	1e-12	0.0132
51319	RSRC1	1e-12	0.0131
9863	MAGI2	1e-12	0.0124
3097	HIVEP2	1e-12	0.0129
5686	PSMA5	1e-12	0.0259
9910	RABGAP1L	1e-12	0.0196
22989	MYH15	1e-12	0.0123
4913	NTHL1	1e-12	0.0156
29855	UBN1	1e-12	0.0128
2475	MTOR	2e-12	0.0136
6251	RSU1	2e-12	0.0139
8604	SLC25A12	2e-12	0.0142
2801	GOLGA2	2e-12	0.0184
57142	RTN4	2e-12	0.014
83851	SYT16	2e-12	0.0145
4010	LMX1B	2e-12	0.0126
282973	JAKMIP3	2e-12	0.0129
157807	CLVS1	2e-12	0.0159
22854	NTNG1	2e-12	0.014
124274	GPR139	2e-12	0.0153
9252	RPS6KA5	2e-12	0.0141
10000	AKT3	3e-12	0.019
10274	STAG1	3e-12	0.0145
132	ADK	3e-12	0.0195
6581	SLC22A3	4e-12	0.0121
84068	SLC10A7	4e-12	0.0138
10458	BAIAP2	6e-12	0.0145
83637	ZMIZ2	6e-12	0.013
8379	MAD1L1	6e-12	0.0141
93664	CADPS2	6e-12	0.0121
23499	MACF1	7e-12	0.0153
5099	PCDH7	8e-12	0.0131
29942	PURG	8e-12	0.0123
1496	CTNNA2	8e-12	0.0195
26053	AUTS2	8e-12	0.0125
64478	CSMD1	1e-11	0.0147
51312	SLC25A37	1e-11	0.0174
80816	ASXL3	1e-11	0.0124
6746	SSR2	1e-11	0.0122
9745	ZNF536	1e-11	0.0174
50863	NTM	1e-11	0.0119
10238	DCAF7	1e-11	0.0134
53349	ZFYVE1	2e-11	0.0124
5025	P2RX4	2e-11	0.0174
23261	CAMTA1	2e-11	0.0124
9429	ABCG2	2e-11	0.0185
25825	BACE2	2e-11	0.013
85464	SSH2	2e-11	0.0117
84929	FIBCD1	2e-11	0.0129
1806	DPYD	2e-11	0.0147
55137	FIGN	2e-11	0.0156
130026	ICA1L	2e-11	0.012
54496	PRMT7	2e-11	0.0134
40	ASIC2	2e-11	0.0146
776	CACNA1D	3e-11	0.0143
10485	MIR9-1HG	3e-11	0.0128
160760	PPTC7	3e-11	0.0118
4915	NTRK2	3e-11	0.0128
3757	KCNH2	3e-11	0.0122
55227	LRRC1	3e-11	0.0136
1740	DLG2	3e-11	0.0122
26059	ERC2	3e-11	0.0251
7813	EVI5	4e-11	0.0141
1307	COL16A1	4e-11	0.0115
161725	OTUD7A	4e-11	0.0121
5334	PLCL1	4e-11	0.0151
27327	TNRC6A	5e-11	0.0152
55735	DNAJC11	6e-11	0.0124
5142	PDE4B	6e-11	0.012
5961	PRPH2	6e-11	0.0119
80031	SEMA6D	6e-11	0.0187
55140	ELP3	7e-11	0.0176
11083	DIDO1	7e-11	0.0113
255928	SYT14	7e-11	0.0144
22837	COBLL1	7e-11	0.0114
950	SCARB2	8e-11	0.0165
253559	CADM2	8e-11	0.0127
2581	GALC	8e-11	0.0137
6092	ROBO2	9e-11	0.0131
57452	GALNT16	1e-10	0.0133
4978	OPCML	1e-10	0.0117
8085	KMT2D	1e-10	0.0294
57706	DENND1A	1e-10	0.0144
102	ADAM10	1e-10	0.0159
80790	CMIP	1e-10	0.0116
54477	PLEKHA5	1e-10	0.0135
64919	BCL11B	1e-10	0.0113
30813	VSX1	1e-10	0.0139
10973	ASCC3	1e-10	0.0117
3017	H2BC5	1e-10	0.0132
8821	INPP4B	1e-10	0.0121
79772	MCTP1	1e-10	0.0139
54986	ULK4	1e-10	0.0123
57688	ZSWIM6	1e-10	0.0122
54715	RBFOX1	1e-10	0.0133
116987	AGAP1	1e-10	0.014
284001	CCDC57	2e-10	0.0115
80036	TRPM3	2e-10	0.0117
283450	HECTD4	2e-10	0.0111
114800	CCDC85A	2e-10	0.0121
56829	ZC3HAV1	2e-10	0.0195
10777	ARPP21	2e-10	0.0124
201562	HACD2	2e-10	0.012
22852	ANKRD26	2e-10	0.0212
4684	NCAM1	2e-10	0.0116
25989	ULK3	2e-10	0.0114
57695	USP37	2e-10	0.0111
7534	YWHAZ	2e-10	0.0121
2673	GFPT1	2e-10	0.0117
23648	SSBP3	2e-10	0.0119
138046	RALYL	2e-10	0.0138
26043	UBXN7	3e-10	0.012
5937	RBMS1	3e-10	0.0114
116985	ARAP1	3e-10	0.0126
10231	RCAN2	3e-10	0.0116
9379	NRXN2	3e-10	0.0121
53353	LRP1B	3e-10	0.018
8609	KLF7	3e-10	0.0136
11052	CPSF6	3e-10	0.0129
26040	SETBP1	3e-10	0.0126
54832	VPS13C	4e-10	0.0361
22808	MRAS	4e-10	0.0137
347902	AMIGO2	4e-10	0.0118
152002	XXYLT1	5e-10	0.0128
26289	AK5	5e-10	0.0135
127602	DNAH14	5e-10	0.0122
340895	MALRD1	5e-10	0.0126
1981	EIF4G1	6e-10	0.0175
1871	E2F3	6e-10	0.0117
84456	L3MBTL3	6e-10	0.0125
8170	SLC14A2	6e-10	0.0126
55209	SETD5	7e-10	0.0167
5891	MOK	7e-10	0.0201
2895	GRID2	7e-10	0.0144
10368	CACNG3	7e-10	0.0117
7991	TUSC3	8e-10	0.0117
797	CALCB	9e-10	0.0112
4987	OPRL1	9e-10	0.0117
5778	PTPN7	9e-10	0.0117
375449	MAST4	1e-09	0.0123
221692	PHACTR1	1e-09	0.0114
8633	UNC5C	1e-09	0.0106
324	APC	1e-09	0.0127
144347	RFLNA	1e-09	0.0107
6599	SMARCC1	1e-09	0.0111
3084	NRG1	1e-09	0.0115
203062	TSNARE1	1e-09	0.0111
5289	PIK3C3	1e-09	0.0172
9162	DGKI	1e-09	0.0119
6925	TCF4	1e-09	0.0147
8541	PPFIA3	1e-09	0.0113
154215	NKAIN2	1e-09	0.0133
79823	CAMKMT	1e-09	0.0117
7802	DNALI1	2e-09	0.0186
221955	DAGLB	2e-09	0.0137
389766	C9orf153	2e-09	0.013
9686	VGLL4	2e-09	0.0158
4045	LSAMP	2e-09	0.0143
56935	SMCO4	2e-09	0.0105
26137	ZBTB20	2e-09	0.0201
5314	PKHD1	2e-09	0.0108
85457	CIPC	2e-09	0.0132
1826	DSCAM	2e-09	0.0112
2066	ERBB4	2e-09	0.0115
5096	PCCB	2e-09	0.0128
3899	AFF3	2e-09	0.0128
55643	BTBD2	2e-09	0.0118
64405	CDH22	2e-09	0.0111
401145	CCSER1	2e-09	0.0109
5468	PPARG	3e-09	0.0145
51115	RMDN1	3e-09	0.0108
116443	GRIN3A	3e-09	0.0108
111	ADCY5	3e-09	0.0102
2632	GBE1	3e-09	0.0112
5789	PTPRD	3e-09	0.0126
79834	PEAK1	3e-09	0.0127
7803	PTP4A1	3e-09	0.0108
25862	USP49	3e-09	0.0153
11281	POU6F2	3e-09	0.015
56288	PARD3	3e-09	0.0111
100874028	SGO1-AS1	3e-09	0.0109
83698	CALN1	3e-09	0.0123
775	CACNA1C	3e-09	0.0111
27324	TOX3	3e-09	0.0109
2165	F13B	3e-09	0.0116
1839	HBEGF	3e-09	0.011
51032	CELA2B	4e-09	0.0115
55084	SOBP	4e-09	0.0111
9692	PRORP	4e-09	0.0182
4783	NFIL3	4e-09	0.012
8546	AP3B1	4e-09	0.0124
2131	EXT1	4e-09	0.0125
1630	DCC	4e-09	0.0173
27164	SALL3	4e-09	0.0224
9846	GAB2	5e-09	0.0139
8723	SNX4	5e-09	0.0161
4077	NBR1	5e-09	0.0137
83938	LRMDA	5e-09	0.0121
571	BACH1	6e-09	0.0121
221895	JAZF1	6e-09	0.01
2890	GRIA1	6e-09	0.014
84440	RAB11FIP4	6e-09	0.011
5049	PAFAH1B2	6e-09	0.0228
81624	DIAPH3	7e-09	0.0103
64326	COP1	7e-09	0.0106
57690	TNRC6C	7e-09	0.0231
57451	TENM2	7e-09	0.0164
9448	MAP4K4	7e-09	0.0115
10783	NEK6	8e-09	0.0105
3062	HCRTR2	9e-09	0.0111
5527	PPP2R5C	1e-08	0.0134
3480	IGF1R	1e-08	0.0126
5451	POU2F1	1e-08	0.0099
114784	CSMD2	1e-08	0.0115
23043	TNIK	1e-08	0.0103
54970	TTC12	1e-08	0.0106
23225	NUP210	1e-08	0.01
59269	HIVEP3	1e-08	0.0104
50614	GALNT9	1e-08	0.016
23236	PLCB1	1e-08	0.0118
4008	LMO7	1e-08	0.0144
5578	PRKCA	1e-08	0.0131
4131	MAP1B	1e-08	0.0241
338811	TAFA2	1e-08	0.0146
26047	CNTNAP2	1e-08	0.0109
57493	HEG1	1e-08	0.0099
57648	NHSL3	1e-08	0.0137
79750	ZNF385D	1e-08	0.0137
8856	NR1I2	1e-08	0.0137
1600	DAB1	1e-08	0.0171
56987	BBX	1e-08	0.0135
2047	EPHB1	2e-08	0.0103
55291	PPP6R3	2e-08	0.0107
5101	PCDH9	2e-08	0.0127
5592	PRKG1	2e-08	0.0109
25987	TSKU	2e-08	0.0124
54622	ARL15	2e-08	0.0105
3908	LAMA2	2e-08	0.0104
399687	MYO18A	2e-08	0.0138
6095	RORA	2e-08	0.0098
686	BTD	2e-08	0.0096
5295	PIK3R1	2e-08	0.0104
2776	GNAQ	3e-08	0.0102
23269	MGA	3e-08	0.013
