Entrez	Gene Symbol	P-value	Beta
8854	ALDH1A2	5e-305	0.1508
4023	LPL	3e-144	0.1125
8882	ZPR1	8e-114	0.125
9415	FADS2	1e-109	0.0911
348	APOE	2e-57	0.0892
146894	CD300LG	6e-49	0.1782
51129	ANGPTL4	2.9999999999999997e-47	0.2173
338	APOB	3e-43	0.0637
2590	GALNT2	2e-38	0.0515
51085	MLXIPL	2e-37	0.0652
10062	NR1H3	1.9999999999999997e-28	0.0456
2646	GCKR	2e-27	0.0437
949	SCARB1	4e-22	0.0432
57610	RANBP10	1e-19	0.0555
57678	GPAM	3e-17	0.0374
57572	DOCK6	2e-16	0.0718
23499	MACF1	2e-16	0.0361
19	ABCA1	3e-16	0.0384
64757	MTARC1	1e-14	0.0329
54887	BLTP3A	2e-14	0.0325
7227	TRPS1	4e-14	0.0314
84870	RSPO3	7e-14	0.0699
3117	HLA-DQA1	1e-12	0.0312
326625	MMAB	2e-12	0.0283
23161	SNX13	3e-12	0.029
53345	TM6SF2	4e-12	0.0525
4018	LPA	7e-12	0.0472
7332	UBE2L3	3e-11	0.0319
220972	MARCHF8	1e-10	0.0305
5184	PEPD	2e-10	0.0256
6311	ATXN2	4e-10	0.026
8398	PLA2G6	7e-10	0.025
84083	ZRANB3	1e-09	0.0415
